Code,Date,Time,Class,Value
210298571,05/12/2018,18:30:00,TemperatureState,22.03
210298586,05/12/2018,18:40:00,HumidityMeasurementState,32.23
210298587,05/12/2018,18:40:00,LuminescenceState,0.87
210298588,05/12/2018,18:40:00,TemperatureState,21.8
210298603,05/12/2018,18:50:00,HumidityMeasurementState,32.23
210298604,05/12/2018,18:50:00,LuminescenceState,0.87
210298605,05/12/2018,18:50:00,TemperatureState,21.8
210298620,05/12/2018,19:00:00,HumidityMeasurementState,32.23
210298621,05/12/2018,19:00:00,LuminescenceState,0.87
210298622,05/12/2018,19:00:00,TemperatureState,21.58
210298637,05/12/2018,19:10:00,HumidityMeasurementState,32.49
210298638,05/12/2018,19:10:00,LuminescenceState,0.87
210298639,05/12/2018,19:10:00,TemperatureState,21.34
210298654,05/12/2018,19:20:00,HumidityMeasurementState,32.49
210298655,05/12/2018,19:20:00,LuminescenceState,0.87
210298656,05/12/2018,19:20:00,TemperatureState,21.34
210298671,05/12/2018,19:30:00,HumidityMeasurementState,32.7
210298672,05/12/2018,19:30:00,LuminescenceState,0.87
210298673,05/12/2018,19:30:00,TemperatureState,21.1
210324196,05/12/2018,19:40:00,HumidityMeasurementState,32.7
210324197,05/12/2018,19:40:00,LuminescenceState,0.87
210324198,05/12/2018,19:40:00,TemperatureState,21.1
210324213,05/12/2018,19:50:00,HumidityMeasurementState,32.7
210324214,05/12/2018,19:50:00,LuminescenceState,0.87
210324215,05/12/2018,19:50:00,TemperatureState,20.88
210324230,05/12/2018,20:00:00,HumidityMeasurementState,32.7
210324231,05/12/2018,20:00:00,LuminescenceState,0.87
210324232,05/12/2018,20:00:00,TemperatureState,20.88
210324247,05/12/2018,20:10:00,HumidityMeasurementState,32.7
210324248,05/12/2018,20:10:00,LuminescenceState,0.87
210324249,05/12/2018,20:10:00,TemperatureState,20.88
210324264,05/12/2018,20:20:00,HumidityMeasurementState,32.7
210324265,05/12/2018,20:20:00,LuminescenceState,0.87
210324266,05/12/2018,20:20:00,TemperatureState,20.66
210324281,05/12/2018,20:30:00,HumidityMeasurementState,32.7
210324282,05/12/2018,20:30:00,LuminescenceState,0.87
210324283,05/12/2018,20:30:00,TemperatureState,20.66
210324298,05/12/2018,20:40:00,HumidityMeasurementState,32.7
210324299,05/12/2018,20:40:00,LuminescenceState,0.87
210324300,05/12/2018,20:40:00,TemperatureState,20.66
210324315,05/12/2018,20:50:00,HumidityMeasurementState,33.48
210324316,05/12/2018,20:50:00,LuminescenceState,0.87
210324317,05/12/2018,20:50:00,TemperatureState,20.43
210324332,05/12/2018,21:00:00,HumidityMeasurementState,33.48
210324333,05/12/2018,21:00:00,LuminescenceState,0.87
210324334,05/12/2018,21:00:00,TemperatureState,20.43
210324349,05/12/2018,21:10:00,HumidityMeasurementState,33.48
210324350,05/12/2018,21:10:00,LuminescenceState,0.87
210324351,05/12/2018,21:10:00,TemperatureState,20.43
210324366,05/12/2018,21:20:00,HumidityMeasurementState,33.81
210324367,05/12/2018,21:20:00,LuminescenceState,0.87
210324368,05/12/2018,21:20:00,TemperatureState,20.23
210324383,05/12/2018,21:30:00,HumidityMeasurementState,33.81
210324384,05/12/2018,21:30:00,LuminescenceState,0.87
210324385,05/12/2018,21:30:00,TemperatureState,20.23
210324400,05/12/2018,21:40:00,HumidityMeasurementState,33.81
210324401,05/12/2018,21:40:00,LuminescenceState,0.87
210324402,05/12/2018,21:40:00,TemperatureState,20.23
210324417,05/12/2018,21:50:00,HumidityMeasurementState,33.81
210324418,05/12/2018,21:50:00,LuminescenceState,0.87
210324419,05/12/2018,21:50:00,TemperatureState,20.23
210324434,05/12/2018,22:00:00,HumidityMeasurementState,33.81
210324435,05/12/2018,22:00:00,LuminescenceState,0.87
210324436,05/12/2018,22:00:00,TemperatureState,20.23
210324451,05/12/2018,22:10:00,HumidityMeasurementState,34.27
210324452,05/12/2018,22:10:00,LuminescenceState,0.87
210324453,05/12/2018,22:10:00,TemperatureState,20.01
210324468,05/12/2018,22:20:00,HumidityMeasurementState,34.27
210324469,05/12/2018,22:20:00,LuminescenceState,0.87
210324470,05/12/2018,22:20:00,TemperatureState,20.01
210324485,05/12/2018,22:30:00,HumidityMeasurementState,34.27
210324486,05/12/2018,22:30:00,LuminescenceState,0.87
210324487,05/12/2018,22:30:00,TemperatureState,20.01
210324502,05/12/2018,22:40:00,HumidityMeasurementState,34.27
210324503,05/12/2018,22:40:00,LuminescenceState,0.87
210324504,05/12/2018,22:40:00,TemperatureState,20.01
210324519,05/12/2018,22:50:00,HumidityMeasurementState,34.27
210324520,05/12/2018,22:50:00,LuminescenceState,0.87
210324521,05/12/2018,22:50:00,TemperatureState,20.01
210324536,05/12/2018,23:00:00,HumidityMeasurementState,34.71
210324537,05/12/2018,23:00:00,LuminescenceState,0.87
210324538,05/12/2018,23:00:00,TemperatureState,19.8
210324553,05/12/2018,23:10:00,HumidityMeasurementState,34.71
210324554,05/12/2018,23:10:00,LuminescenceState,0.87
210324555,05/12/2018,23:10:00,TemperatureState,19.8
210324570,05/12/2018,23:20:00,HumidityMeasurementState,34.71
210324571,05/12/2018,23:20:00,LuminescenceState,0.87
210324572,05/12/2018,23:20:00,TemperatureState,19.8
210324587,05/12/2018,23:30:00,HumidityMeasurementState,34.71
210324588,05/12/2018,23:30:00,LuminescenceState,0.87
210324589,05/12/2018,23:30:00,TemperatureState,19.8
210324604,05/12/2018,23:40:00,HumidityMeasurementState,34.71
210324605,05/12/2018,23:40:00,LuminescenceState,0.87
210324606,05/12/2018,23:40:00,TemperatureState,19.8
210324621,05/12/2018,23:50:00,HumidityMeasurementState,34.71
210324622,05/12/2018,23:50:00,LuminescenceState,0.87
210324623,05/12/2018,23:50:00,TemperatureState,19.8
210349443,06/12/2018,00:00:00,HumidityMeasurementState,35.18
210349444,06/12/2018,00:00:00,LuminescenceState,0.87
210349445,06/12/2018,00:00:00,TemperatureState,19.8
210349460,06/12/2018,00:10:00,HumidityMeasurementState,35.18
210349461,06/12/2018,00:10:00,LuminescenceState,0.87
210349462,06/12/2018,00:10:00,TemperatureState,19.8
210349477,06/12/2018,00:20:00,HumidityMeasurementState,35.18
210349478,06/12/2018,00:20:00,LuminescenceState,0.87
210349479,06/12/2018,00:20:00,TemperatureState,19.8
210349494,06/12/2018,00:30:00,HumidityMeasurementState,35.18
210349495,06/12/2018,00:30:00,LuminescenceState,0.87
210349496,06/12/2018,00:30:00,TemperatureState,19.8
210349511,06/12/2018,00:40:00,HumidityMeasurementState,35.18
210349512,06/12/2018,00:40:00,LuminescenceState,0.87
210349513,06/12/2018,00:40:00,TemperatureState,19.8
210349528,06/12/2018,00:50:00,HumidityMeasurementState,35.18
210349529,06/12/2018,00:50:00,LuminescenceState,0.87
210349530,06/12/2018,00:50:00,TemperatureState,19.8
210349545,06/12/2018,01:00:00,HumidityMeasurementState,35.18
210349546,06/12/2018,01:00:00,LuminescenceState,0.87
210349547,06/12/2018,01:00:00,TemperatureState,19.8
210349562,06/12/2018,01:10:00,HumidityMeasurementState,35.67
210349563,06/12/2018,01:10:00,LuminescenceState,0.87
210349564,06/12/2018,01:10:00,TemperatureState,19.38
210349579,06/12/2018,01:20:00,HumidityMeasurementState,35.67
210349580,06/12/2018,01:20:00,LuminescenceState,0.87
210349581,06/12/2018,01:20:00,TemperatureState,19.38
210349596,06/12/2018,01:30:00,HumidityMeasurementState,35.67
210349597,06/12/2018,01:30:00,LuminescenceState,0.87
210349598,06/12/2018,01:30:00,TemperatureState,19.38
210349613,06/12/2018,01:40:00,HumidityMeasurementState,35.67
210349614,06/12/2018,01:40:00,LuminescenceState,0.87
210349615,06/12/2018,01:40:00,TemperatureState,19.38
210349630,06/12/2018,01:50:00,HumidityMeasurementState,35.67
210349631,06/12/2018,01:50:00,LuminescenceState,0.87
210349632,06/12/2018,01:50:00,TemperatureState,19.38
210349647,06/12/2018,02:00:00,HumidityMeasurementState,35.67
210349648,06/12/2018,02:00:00,LuminescenceState,0.87
210349649,06/12/2018,02:00:00,TemperatureState,19.38
210349664,06/12/2018,02:10:00,HumidityMeasurementState,35.67
210349665,06/12/2018,02:10:00,LuminescenceState,0.87
210349666,06/12/2018,02:10:00,TemperatureState,19.38
210349681,06/12/2018,02:20:00,HumidityMeasurementState,36.16
210349682,06/12/2018,02:20:00,LuminescenceState,0.87
210349683,06/12/2018,02:20:00,TemperatureState,19.17
210349698,06/12/2018,02:30:00,HumidityMeasurementState,36.16
210349699,06/12/2018,02:30:00,LuminescenceState,0.87
210349700,06/12/2018,02:30:00,TemperatureState,19.17
210349715,06/12/2018,02:40:00,HumidityMeasurementState,36.16
210349716,06/12/2018,02:40:00,LuminescenceState,0.87
210349717,06/12/2018,02:40:00,TemperatureState,19.17
210349732,06/12/2018,02:50:00,HumidityMeasurementState,36.16
210349733,06/12/2018,02:50:00,LuminescenceState,0.87
210349734,06/12/2018,02:50:00,TemperatureState,19.17
210349749,06/12/2018,03:00:00,HumidityMeasurementState,36.16
210349750,06/12/2018,03:00:00,LuminescenceState,0.87
210349751,06/12/2018,03:00:00,TemperatureState,19.17
210349766,06/12/2018,03:10:00,HumidityMeasurementState,36.16
210349767,06/12/2018,03:10:00,LuminescenceState,0.87
210349768,06/12/2018,03:10:00,TemperatureState,19.17
210349783,06/12/2018,03:20:00,HumidityMeasurementState,36.54
210349784,06/12/2018,03:20:00,LuminescenceState,0.87
210349785,06/12/2018,03:20:00,TemperatureState,18.95
210349800,06/12/2018,03:30:00,HumidityMeasurementState,36.54
210349801,06/12/2018,03:30:00,LuminescenceState,0.87
210349802,06/12/2018,03:30:00,TemperatureState,18.95
210349817,06/12/2018,03:40:00,HumidityMeasurementState,36.54
210349818,06/12/2018,03:40:00,LuminescenceState,0.87
210349819,06/12/2018,03:40:00,TemperatureState,18.95
210349834,06/12/2018,03:50:00,HumidityMeasurementState,36.54
210349835,06/12/2018,03:50:00,LuminescenceState,0.87
210349836,06/12/2018,03:50:00,TemperatureState,18.95
210349851,06/12/2018,04:00:00,HumidityMeasurementState,36.54
210349852,06/12/2018,04:00:00,LuminescenceState,0.87
210349853,06/12/2018,04:00:00,TemperatureState,18.95
210349868,06/12/2018,04:10:00,HumidityMeasurementState,36.54
210349869,06/12/2018,04:10:00,LuminescenceState,0.87
210349870,06/12/2018,04:10:00,TemperatureState,18.95
210373889,06/12/2018,04:20:00,HumidityMeasurementState,36.54
210373890,06/12/2018,04:20:00,LuminescenceState,0.87
210373891,06/12/2018,04:20:00,TemperatureState,18.95
210373906,06/12/2018,04:30:00,HumidityMeasurementState,36.88
210373907,06/12/2018,04:30:00,LuminescenceState,0.87
210373908,06/12/2018,04:30:00,TemperatureState,18.75
210373923,06/12/2018,04:40:00,HumidityMeasurementState,36.88
210373924,06/12/2018,04:40:00,LuminescenceState,0.87
210373925,06/12/2018,04:40:00,TemperatureState,18.75
210373940,06/12/2018,04:50:00,HumidityMeasurementState,36.88
210373941,06/12/2018,04:50:00,LuminescenceState,0.87
210373942,06/12/2018,04:50:00,TemperatureState,18.75
210373957,06/12/2018,05:00:00,HumidityMeasurementState,36.88
210373958,06/12/2018,05:00:00,LuminescenceState,0.87
210373959,06/12/2018,05:00:00,TemperatureState,18.75
210373974,06/12/2018,05:10:00,HumidityMeasurementState,36.88
210373975,06/12/2018,05:10:00,LuminescenceState,0.87
210373976,06/12/2018,05:10:00,TemperatureState,18.75
210373991,06/12/2018,05:20:00,HumidityMeasurementState,36.88
210373992,06/12/2018,05:20:00,LuminescenceState,0.87
210373993,06/12/2018,05:20:00,TemperatureState,18.75
210374008,06/12/2018,05:30:00,HumidityMeasurementState,36.88
210374009,06/12/2018,05:30:00,LuminescenceState,0.87
210374010,06/12/2018,05:30:00,TemperatureState,18.75
210374025,06/12/2018,05:40:00,HumidityMeasurementState,36.88
210374026,06/12/2018,05:40:00,LuminescenceState,0.87
210374027,06/12/2018,05:40:00,TemperatureState,18.75
210374042,06/12/2018,05:50:00,HumidityMeasurementState,36.88
210374043,06/12/2018,05:50:00,LuminescenceState,0.87
210374044,06/12/2018,05:50:00,TemperatureState,18.75
210374059,06/12/2018,06:00:00,HumidityMeasurementState,37.25
210374060,06/12/2018,06:00:00,LuminescenceState,0.87
210374061,06/12/2018,06:00:00,TemperatureState,18.54
210374076,06/12/2018,06:10:00,HumidityMeasurementState,37.25
210374077,06/12/2018,06:10:00,LuminescenceState,0.87
210374078,06/12/2018,06:10:00,TemperatureState,18.54
210374093,06/12/2018,06:20:00,HumidityMeasurementState,37.25
210374094,06/12/2018,06:20:00,LuminescenceState,0.87
210374095,06/12/2018,06:20:00,TemperatureState,18.54
210374110,06/12/2018,06:30:00,HumidityMeasurementState,37.25
210374111,06/12/2018,06:30:00,LuminescenceState,0.87
210374112,06/12/2018,06:30:00,TemperatureState,18.54
210374127,06/12/2018,06:40:00,HumidityMeasurementState,37.25
210374128,06/12/2018,06:40:00,LuminescenceState,0.87
210374129,06/12/2018,06:40:00,TemperatureState,18.54
210374144,06/12/2018,06:50:00,HumidityMeasurementState,37.25
210374145,06/12/2018,06:50:00,LuminescenceState,0.87
210374146,06/12/2018,06:50:00,TemperatureState,18.54
210374161,06/12/2018,07:00:00,HumidityMeasurementState,37.25
210374162,06/12/2018,07:00:00,LuminescenceState,0.87
210374163,06/12/2018,07:00:00,TemperatureState,18.54
210374178,06/12/2018,07:10:00,HumidityMeasurementState,37.25
210374179,06/12/2018,07:10:00,LuminescenceState,0.87
210374180,06/12/2018,07:10:00,TemperatureState,18.54
210374195,06/12/2018,07:20:00,HumidityMeasurementState,37.69
210374196,06/12/2018,07:20:00,LuminescenceState,0.87
210374197,06/12/2018,07:20:00,TemperatureState,18.77
210374212,06/12/2018,07:30:00,HumidityMeasurementState,37.73
210374213,06/12/2018,07:30:00,LuminescenceState,0.87
210374214,06/12/2018,07:30:00,TemperatureState,19.01
210374229,06/12/2018,07:40:00,HumidityMeasurementState,37.73
210374230,06/12/2018,07:40:00,LuminescenceState,0.87
210374231,06/12/2018,07:40:00,TemperatureState,19.23
210374246,06/12/2018,07:50:00,HumidityMeasurementState,37.73
210374247,06/12/2018,07:50:00,LuminescenceState,0.87
210374248,06/12/2018,07:50:00,TemperatureState,19.23
210374263,06/12/2018,08:00:00,HumidityMeasurementState,37.68
210374264,06/12/2018,08:00:00,LuminescenceState,0.87
210374265,06/12/2018,08:00:00,TemperatureState,19.45
210374280,06/12/2018,08:10:00,HumidityMeasurementState,37.72
210374281,06/12/2018,08:10:00,LuminescenceState,0.87
210374282,06/12/2018,08:10:00,TemperatureState,19.65
210374297,06/12/2018,08:20:00,HumidityMeasurementState,37.67
210374298,06/12/2018,08:20:00,LuminescenceState,0.87
210374299,06/12/2018,08:20:00,TemperatureState,19.89
210374314,06/12/2018,08:30:00,HumidityMeasurementState,37.67
210374315,06/12/2018,08:30:00,LuminescenceState,0.87
210374316,06/12/2018,08:30:00,TemperatureState,20.35
210401493,06/12/2018,08:40:00,HumidityMeasurementState,37.6
210401494,06/12/2018,08:40:00,LuminescenceState,0.87
210401495,06/12/2018,08:40:00,TemperatureState,20.85
210401510,06/12/2018,08:50:00,HumidityMeasurementState,37.58
210401511,06/12/2018,08:50:00,LuminescenceState,0.87
210401512,06/12/2018,08:50:00,TemperatureState,21.14
210401527,06/12/2018,09:00:00,HumidityMeasurementState,37.45
210401528,06/12/2018,09:00:00,LuminescenceState,0.87
210401529,06/12/2018,09:00:00,TemperatureState,21.65
210401544,06/12/2018,09:10:00,HumidityMeasurementState,37.34
210401545,06/12/2018,09:10:00,LuminescenceState,0.87
210401546,06/12/2018,09:10:00,TemperatureState,21.94
210401561,06/12/2018,09:20:00,HumidityMeasurementState,37.17
210401562,06/12/2018,09:20:00,LuminescenceState,0.87
210401563,06/12/2018,09:20:00,TemperatureState,22.45
210401578,06/12/2018,09:30:00,HumidityMeasurementState,37.05
210401579,06/12/2018,09:30:00,LuminescenceState,0.87
210401580,06/12/2018,09:30:00,TemperatureState,22.77
210401595,06/12/2018,09:40:00,HumidityMeasurementState,36.93
210401596,06/12/2018,09:40:00,LuminescenceState,0.87
210401597,06/12/2018,09:40:00,TemperatureState,23.0
210401612,06/12/2018,09:50:00,HumidityMeasurementState,36.76
210401613,06/12/2018,09:50:00,LuminescenceState,0.87
210401614,06/12/2018,09:50:00,TemperatureState,23.29
210401627,06/12/2018,10:00:00,HumidityMeasurementState,36.44
210401628,06/12/2018,10:00:00,LuminescenceState,0.87
210401629,06/12/2018,10:00:00,TemperatureState,23.77
210401644,06/12/2018,10:10:00,HumidityMeasurementState,36.28
210401645,06/12/2018,10:10:00,LuminescenceState,0.87
210401646,06/12/2018,10:10:00,TemperatureState,24.02
210401661,06/12/2018,10:20:00,HumidityMeasurementState,36.28
210401662,06/12/2018,10:20:00,LuminescenceState,0.87
210401663,06/12/2018,10:20:00,TemperatureState,24.02
210401678,06/12/2018,10:30:00,HumidityMeasurementState,35.98
210401679,06/12/2018,10:30:00,LuminescenceState,0.87
210401680,06/12/2018,10:30:00,TemperatureState,24.22
210401695,06/12/2018,10:40:00,HumidityMeasurementState,35.98
210401696,06/12/2018,10:40:00,LuminescenceState,0.87
210401697,06/12/2018,10:40:00,TemperatureState,24.22
210401712,06/12/2018,10:50:00,HumidityMeasurementState,35.98
210401713,06/12/2018,10:50:00,LuminescenceState,0.87
210401714,06/12/2018,10:50:00,TemperatureState,24.22
210401729,06/12/2018,11:00:00,HumidityMeasurementState,35.98
210401730,06/12/2018,11:00:00,LuminescenceState,0.87
210401731,06/12/2018,11:00:00,TemperatureState,24.22
210401746,06/12/2018,11:10:00,HumidityMeasurementState,35.23
210401747,06/12/2018,11:10:00,LuminescenceState,0.87
210401748,06/12/2018,11:10:00,TemperatureState,23.96
210401763,06/12/2018,11:20:00,HumidityMeasurementState,35.0
210401764,06/12/2018,11:20:00,LuminescenceState,0.87
210401765,06/12/2018,11:20:00,TemperatureState,23.5
210401780,06/12/2018,11:30:00,HumidityMeasurementState,34.97
210401781,06/12/2018,11:30:00,LuminescenceState,0.87
210401782,06/12/2018,11:30:00,TemperatureState,23.3
210401797,06/12/2018,11:40:00,HumidityMeasurementState,34.92
210401798,06/12/2018,11:40:00,LuminescenceState,0.87
210401799,06/12/2018,11:40:00,TemperatureState,23.09
210401814,06/12/2018,11:50:00,HumidityMeasurementState,34.92
210401815,06/12/2018,11:50:00,LuminescenceState,0.87
210401816,06/12/2018,11:50:00,TemperatureState,23.09
210401831,06/12/2018,12:00:00,HumidityMeasurementState,34.92
210401832,06/12/2018,12:00:00,LuminescenceState,0.87
210401833,06/12/2018,12:00:00,TemperatureState,23.09
210401848,06/12/2018,12:10:00,HumidityMeasurementState,34.87
210401849,06/12/2018,12:10:00,LuminescenceState,0.87
210401850,06/12/2018,12:10:00,TemperatureState,23.32
210401865,06/12/2018,12:20:00,HumidityMeasurementState,34.87
210401866,06/12/2018,12:20:00,LuminescenceState,0.87
210401867,06/12/2018,12:20:00,TemperatureState,23.32
210401882,06/12/2018,12:30:00,HumidityMeasurementState,34.95
210401883,06/12/2018,12:30:00,LuminescenceState,0.87
210401884,06/12/2018,12:30:00,TemperatureState,23.56
210401899,06/12/2018,12:40:00,HumidityMeasurementState,34.95
210401900,06/12/2018,12:40:00,LuminescenceState,0.87
210401901,06/12/2018,12:40:00,TemperatureState,23.56
210401916,06/12/2018,12:50:00,HumidityMeasurementState,34.98
210401917,06/12/2018,12:50:00,LuminescenceState,0.87
210401918,06/12/2018,12:50:00,TemperatureState,23.78
210401933,06/12/2018,13:00:00,HumidityMeasurementState,34.98
210401934,06/12/2018,13:00:00,LuminescenceState,0.87
210401935,06/12/2018,13:00:00,TemperatureState,23.78
210429944,06/12/2018,13:10:00,HumidityMeasurementState,34.98
210429945,06/12/2018,13:10:00,LuminescenceState,0.87
210429946,06/12/2018,13:10:00,TemperatureState,23.78
210429961,06/12/2018,13:20:00,HumidityMeasurementState,34.97
210429962,06/12/2018,13:20:00,LuminescenceState,0.87
210429963,06/12/2018,13:20:00,TemperatureState,23.98
210429978,06/12/2018,13:30:00,HumidityMeasurementState,34.97
210429979,06/12/2018,13:30:00,LuminescenceState,0.87
210429980,06/12/2018,13:30:00,TemperatureState,23.98
210429995,06/12/2018,13:40:00,HumidityMeasurementState,34.97
210429996,06/12/2018,13:40:00,LuminescenceState,0.87
210429997,06/12/2018,13:40:00,TemperatureState,23.98
210430012,06/12/2018,13:50:00,HumidityMeasurementState,34.93
210430013,06/12/2018,13:50:00,LuminescenceState,0.87
210430014,06/12/2018,13:50:00,TemperatureState,24.19
210430029,06/12/2018,14:00:00,HumidityMeasurementState,34.93
210430030,06/12/2018,14:00:00,LuminescenceState,0.87
210430031,06/12/2018,14:00:00,TemperatureState,24.19
210430052,06/12/2018,15:40:00,HumidityMeasurementState,34.98
210430053,06/12/2018,15:40:00,LuminescenceState,0.87
210430054,06/12/2018,15:40:00,TemperatureState,23.78
210430082,06/12/2018,15:50:00,HumidityMeasurementState,34.98
210430083,06/12/2018,15:50:00,LuminescenceState,0.87
210430085,06/12/2018,15:50:00,TemperatureState,23.78
210430111,06/12/2018,16:00:00,HumidityMeasurementState,37.06
210430112,06/12/2018,16:00:00,LuminescenceState,76.82
210430113,06/12/2018,16:00:00,TemperatureState,21.51
210430168,06/12/2018,16:10:00,HumidityMeasurementState,39.0
210430169,06/12/2018,16:10:00,LuminescenceState,1.39
210430170,06/12/2018,16:10:00,TemperatureState,21.41
210430194,06/12/2018,16:20:00,HumidityMeasurementState,40.2
210430195,06/12/2018,16:20:00,LuminescenceState,1.39
210430196,06/12/2018,16:20:00,TemperatureState,20.8
210430226,06/12/2018,16:30:00,HumidityMeasurementState,40.69
210430227,06/12/2018,16:30:00,LuminescenceState,1.39
210430228,06/12/2018,16:30:00,TemperatureState,20.8
210430259,06/12/2018,16:40:00,HumidityMeasurementState,40.69
210430260,06/12/2018,16:40:00,LuminescenceState,1.39
210430261,06/12/2018,16:40:00,TemperatureState,20.8
210430293,06/12/2018,16:50:00,HumidityMeasurementState,40.69
210430294,06/12/2018,16:50:00,LuminescenceState,1.39
210430295,06/12/2018,16:50:00,TemperatureState,20.8
210430322,06/12/2018,17:00:00,HumidityMeasurementState,40.69
210430323,06/12/2018,17:00:00,LuminescenceState,1.39
210430324,06/12/2018,17:00:00,TemperatureState,20.8
210430352,06/12/2018,17:10:00,HumidityMeasurementState,40.69
210430353,06/12/2018,17:10:00,LuminescenceState,1.39
210430354,06/12/2018,17:10:00,TemperatureState,20.8
210430378,06/12/2018,17:20:00,HumidityMeasurementState,40.69
210430379,06/12/2018,17:20:00,LuminescenceState,1.39
210430380,06/12/2018,17:20:00,TemperatureState,20.8
211263508,06/12/2018,17:30:00,HumidityMeasurementState,43.87
211263509,06/12/2018,17:30:00,LuminescenceState,0.87
211263510,06/12/2018,17:30:00,TemperatureState,20.56
211263538,06/12/2018,17:40:00,HumidityMeasurementState,44.77
211263539,06/12/2018,17:40:00,LuminescenceState,31.88
211263540,06/12/2018,17:40:00,TemperatureState,20.64
211263564,06/12/2018,17:50:00,HumidityMeasurementState,46.94
211263565,06/12/2018,17:50:00,LuminescenceState,0.87
211263566,06/12/2018,17:50:00,TemperatureState,20.43
211263597,06/12/2018,18:00:00,HumidityMeasurementState,46.83
211263598,06/12/2018,18:00:00,LuminescenceState,31.7
211263599,06/12/2018,18:00:00,TemperatureState,20.26
211263634,06/12/2018,18:10:00,HumidityMeasurementState,46.93
211263635,06/12/2018,18:10:00,LuminescenceState,1.39
211263636,06/12/2018,18:10:00,TemperatureState,19.98
211263657,06/12/2018,18:20:00,HumidityMeasurementState,46.97
211263658,06/12/2018,18:20:00,LuminescenceState,1.39
211263659,06/12/2018,18:20:00,TemperatureState,19.78
211263680,06/12/2018,18:30:00,HumidityMeasurementState,46.97
211263681,06/12/2018,18:30:00,LuminescenceState,1.39
211263682,06/12/2018,18:30:00,TemperatureState,19.78
211263705,06/12/2018,18:40:00,HumidityMeasurementState,46.24
211263706,06/12/2018,18:40:00,LuminescenceState,0.87
211263707,06/12/2018,18:40:00,TemperatureState,19.58
211263726,06/12/2018,18:50:00,HumidityMeasurementState,46.24
211263727,06/12/2018,18:50:00,LuminescenceState,0.87
211263728,06/12/2018,18:50:00,TemperatureState,19.58
211263752,06/12/2018,19:00:00,HumidityMeasurementState,44.78
211263753,06/12/2018,19:00:00,LuminescenceState,0.87
211263754,06/12/2018,19:00:00,TemperatureState,20.35
211263775,06/12/2018,19:10:00,HumidityMeasurementState,44.03
211263776,06/12/2018,19:10:00,LuminescenceState,0.87
211263777,06/12/2018,19:10:00,TemperatureState,20.65
211263804,06/12/2018,19:20:00,HumidityMeasurementState,43.3
211263805,06/12/2018,19:20:00,LuminescenceState,0.87
211263806,06/12/2018,19:20:00,TemperatureState,20.92
211263824,06/12/2018,19:30:00,HumidityMeasurementState,42.87
211263825,06/12/2018,19:30:00,LuminescenceState,1.04
