Code,Date,Time,Class,Value
210298641,05/12/2018,19:10:00,LuminescenceState,1.04
210298642,05/12/2018,19:10:00,TemperatureState,21.24
210298657,05/12/2018,19:20:00,HumidityMeasurementState,43.35
210298658,05/12/2018,19:20:00,LuminescenceState,1.04
210298659,05/12/2018,19:20:00,TemperatureState,21.01
210298674,05/12/2018,19:30:00,HumidityMeasurementState,43.46
210298675,05/12/2018,19:30:00,LuminescenceState,1.04
210298676,05/12/2018,19:30:00,TemperatureState,20.8
210324199,05/12/2018,19:40:00,HumidityMeasurementState,43.46
210324200,05/12/2018,19:40:00,LuminescenceState,1.04
210324201,05/12/2018,19:40:00,TemperatureState,20.8
210324216,05/12/2018,19:50:00,HumidityMeasurementState,43.46
210324217,05/12/2018,19:50:00,LuminescenceState,1.04
210324218,05/12/2018,19:50:00,TemperatureState,20.8
210324233,05/12/2018,20:00:00,HumidityMeasurementState,43.63
210324234,05/12/2018,20:00:00,LuminescenceState,1.04
210324235,05/12/2018,20:00:00,TemperatureState,20.58
210324250,05/12/2018,20:10:00,HumidityMeasurementState,43.63
210324251,05/12/2018,20:10:00,LuminescenceState,1.04
210324252,05/12/2018,20:10:00,TemperatureState,20.58
210324267,05/12/2018,20:20:00,HumidityMeasurementState,43.63
210324268,05/12/2018,20:20:00,LuminescenceState,1.04
210324269,05/12/2018,20:20:00,TemperatureState,20.58
210324284,05/12/2018,20:30:00,HumidityMeasurementState,43.88
210324285,05/12/2018,20:30:00,LuminescenceState,1.04
210324286,05/12/2018,20:30:00,TemperatureState,20.36
210324301,05/12/2018,20:40:00,HumidityMeasurementState,43.88
210324302,05/12/2018,20:40:00,LuminescenceState,1.04
210324303,05/12/2018,20:40:00,TemperatureState,20.36
210324318,05/12/2018,20:50:00,HumidityMeasurementState,43.88
210324319,05/12/2018,20:50:00,LuminescenceState,1.04
210324320,05/12/2018,20:50:00,TemperatureState,20.36
210324335,05/12/2018,21:00:00,HumidityMeasurementState,43.88
210324336,05/12/2018,21:00:00,LuminescenceState,1.04
210324337,05/12/2018,21:00:00,TemperatureState,20.36
210324352,05/12/2018,21:10:00,HumidityMeasurementState,44.15
210324353,05/12/2018,21:10:00,LuminescenceState,1.04
210324354,05/12/2018,21:10:00,TemperatureState,20.14
210324369,05/12/2018,21:20:00,HumidityMeasurementState,44.15
210324370,05/12/2018,21:20:00,LuminescenceState,1.04
210324371,05/12/2018,21:20:00,TemperatureState,20.14
210324386,05/12/2018,21:30:00,HumidityMeasurementState,44.15
210324387,05/12/2018,21:30:00,LuminescenceState,1.04
210324388,05/12/2018,21:30:00,TemperatureState,20.14
210324403,05/12/2018,21:40:00,HumidityMeasurementState,44.15
210324404,05/12/2018,21:40:00,LuminescenceState,1.04
210324405,05/12/2018,21:40:00,TemperatureState,20.14
210324420,05/12/2018,21:50:00,HumidityMeasurementState,44.47
210324421,05/12/2018,21:50:00,LuminescenceState,1.04
210324422,05/12/2018,21:50:00,TemperatureState,19.94
210324437,05/12/2018,22:00:00,HumidityMeasurementState,44.47
210324438,05/12/2018,22:00:00,LuminescenceState,1.04
210324439,05/12/2018,22:00:00,TemperatureState,19.94
210324454,05/12/2018,22:10:00,HumidityMeasurementState,44.47
210324455,05/12/2018,22:10:00,LuminescenceState,1.04
210324456,05/12/2018,22:10:00,TemperatureState,19.94
210324471,05/12/2018,22:20:00,HumidityMeasurementState,44.47
210324472,05/12/2018,22:20:00,LuminescenceState,1.04
210324473,05/12/2018,22:20:00,TemperatureState,19.94
210324488,05/12/2018,22:30:00,HumidityMeasurementState,44.47
210324489,05/12/2018,22:30:00,LuminescenceState,1.04
210324490,05/12/2018,22:30:00,TemperatureState,19.94
210324505,05/12/2018,22:40:00,HumidityMeasurementState,44.91
210324506,05/12/2018,22:40:00,LuminescenceState,1.04
210324507,05/12/2018,22:40:00,TemperatureState,19.74
210324522,05/12/2018,22:50:00,HumidityMeasurementState,44.91
210324523,05/12/2018,22:50:00,LuminescenceState,1.04
210324524,05/12/2018,22:50:00,TemperatureState,19.74
210324539,05/12/2018,23:00:00,HumidityMeasurementState,44.91
210324540,05/12/2018,23:00:00,LuminescenceState,1.04
210324541,05/12/2018,23:00:00,TemperatureState,19.74
210324556,05/12/2018,23:10:00,HumidityMeasurementState,44.91
210324557,05/12/2018,23:10:00,LuminescenceState,1.04
210324558,05/12/2018,23:10:00,TemperatureState,19.74
210324573,05/12/2018,23:20:00,HumidityMeasurementState,44.91
210324574,05/12/2018,23:20:00,LuminescenceState,1.04
210324575,05/12/2018,23:20:00,TemperatureState,19.74
210324590,05/12/2018,23:30:00,HumidityMeasurementState,44.91
210324591,05/12/2018,23:30:00,LuminescenceState,1.04
210324592,05/12/2018,23:30:00,TemperatureState,19.74
210324607,05/12/2018,23:40:00,HumidityMeasurementState,45.29
210324608,05/12/2018,23:40:00,LuminescenceState,1.04
210324609,05/12/2018,23:40:00,TemperatureState,19.53
210324624,05/12/2018,23:50:00,HumidityMeasurementState,45.29
210324625,05/12/2018,23:50:00,LuminescenceState,1.04
210324626,05/12/2018,23:50:00,TemperatureState,19.53
210349446,06/12/2018,00:00:00,HumidityMeasurementState,45.29
210349447,06/12/2018,00:00:00,LuminescenceState,1.04
210349448,06/12/2018,00:00:00,TemperatureState,19.53
210349463,06/12/2018,00:10:00,HumidityMeasurementState,45.29
210349464,06/12/2018,00:10:00,LuminescenceState,1.04
210349465,06/12/2018,00:10:00,TemperatureState,19.53
210349480,06/12/2018,00:20:00,HumidityMeasurementState,45.29
210349481,06/12/2018,00:20:00,LuminescenceState,1.04
210349482,06/12/2018,00:20:00,TemperatureState,19.53
210349497,06/12/2018,00:30:00,HumidityMeasurementState,45.29
210349498,06/12/2018,00:30:00,LuminescenceState,1.04
210349499,06/12/2018,00:30:00,TemperatureState,19.53
210349514,06/12/2018,00:40:00,HumidityMeasurementState,45.71
210349515,06/12/2018,00:40:00,LuminescenceState,1.04
210349516,06/12/2018,00:40:00,TemperatureState,19.33
210349531,06/12/2018,00:50:00,HumidityMeasurementState,45.71
210349532,06/12/2018,00:50:00,LuminescenceState,1.04
210349533,06/12/2018,00:50:00,TemperatureState,19.33
210349548,06/12/2018,01:00:00,HumidityMeasurementState,45.71
210349549,06/12/2018,01:00:00,LuminescenceState,1.04
210349550,06/12/2018,01:00:00,TemperatureState,19.33
210349565,06/12/2018,01:10:00,HumidityMeasurementState,45.71
210349566,06/12/2018,01:10:00,LuminescenceState,1.04
210349567,06/12/2018,01:10:00,TemperatureState,19.33
210349582,06/12/2018,01:20:00,HumidityMeasurementState,45.71
210349583,06/12/2018,01:20:00,LuminescenceState,1.04
210349584,06/12/2018,01:20:00,TemperatureState,19.33
210349599,06/12/2018,01:30:00,HumidityMeasurementState,45.71
210349600,06/12/2018,01:30:00,LuminescenceState,1.04
210349601,06/12/2018,01:30:00,TemperatureState,19.33
210349616,06/12/2018,01:40:00,HumidityMeasurementState,45.71
210349617,06/12/2018,01:40:00,LuminescenceState,1.04
210349618,06/12/2018,01:40:00,TemperatureState,19.33
210349633,06/12/2018,01:50:00,HumidityMeasurementState,46.2
210349634,06/12/2018,01:50:00,LuminescenceState,1.04
210349635,06/12/2018,01:50:00,TemperatureState,19.13
210349650,06/12/2018,02:00:00,HumidityMeasurementState,46.2
210349651,06/12/2018,02:00:00,LuminescenceState,1.04
210349652,06/12/2018,02:00:00,TemperatureState,19.13
210349667,06/12/2018,02:10:00,HumidityMeasurementState,46.2
210349668,06/12/2018,02:10:00,LuminescenceState,1.04
210349669,06/12/2018,02:10:00,TemperatureState,19.13
210349684,06/12/2018,02:20:00,HumidityMeasurementState,46.2
210349685,06/12/2018,02:20:00,LuminescenceState,1.04
210349686,06/12/2018,02:20:00,TemperatureState,19.13
210349701,06/12/2018,02:30:00,HumidityMeasurementState,46.2
210349702,06/12/2018,02:30:00,LuminescenceState,1.04
210349703,06/12/2018,02:30:00,TemperatureState,19.13
210349718,06/12/2018,02:40:00,HumidityMeasurementState,46.2
210349719,06/12/2018,02:40:00,LuminescenceState,1.04
210349720,06/12/2018,02:40:00,TemperatureState,19.13
210349735,06/12/2018,02:50:00,HumidityMeasurementState,46.2
210349736,06/12/2018,02:50:00,LuminescenceState,1.04
210349737,06/12/2018,02:50:00,TemperatureState,19.13
210349752,06/12/2018,03:00:00,HumidityMeasurementState,46.55
210349753,06/12/2018,03:00:00,LuminescenceState,1.04
210349754,06/12/2018,03:00:00,TemperatureState,18.91
210349769,06/12/2018,03:10:00,HumidityMeasurementState,46.55
210349770,06/12/2018,03:10:00,LuminescenceState,1.04
210349771,06/12/2018,03:10:00,TemperatureState,18.91
210349786,06/12/2018,03:20:00,HumidityMeasurementState,46.55
210349787,06/12/2018,03:20:00,LuminescenceState,1.04
210349788,06/12/2018,03:20:00,TemperatureState,18.91
210349803,06/12/2018,03:30:00,HumidityMeasurementState,46.55
210349804,06/12/2018,03:30:00,LuminescenceState,1.04
210349805,06/12/2018,03:30:00,TemperatureState,18.91
210349820,06/12/2018,03:40:00,HumidityMeasurementState,46.55
210349821,06/12/2018,03:40:00,LuminescenceState,1.04
210349822,06/12/2018,03:40:00,TemperatureState,18.91
210349837,06/12/2018,03:50:00,HumidityMeasurementState,46.55
210349838,06/12/2018,03:50:00,LuminescenceState,1.04
210349839,06/12/2018,03:50:00,TemperatureState,18.91
210349854,06/12/2018,04:00:00,HumidityMeasurementState,46.87
210349855,06/12/2018,04:00:00,LuminescenceState,1.04
210349856,06/12/2018,04:00:00,TemperatureState,18.71
210349871,06/12/2018,04:10:00,HumidityMeasurementState,46.87
210349872,06/12/2018,04:10:00,LuminescenceState,1.04
210349873,06/12/2018,04:10:00,TemperatureState,18.71
210373892,06/12/2018,04:20:00,HumidityMeasurementState,46.87
210373893,06/12/2018,04:20:00,LuminescenceState,1.04
210373894,06/12/2018,04:20:00,TemperatureState,18.71
210373909,06/12/2018,04:30:00,HumidityMeasurementState,46.87
210373910,06/12/2018,04:30:00,LuminescenceState,1.04
210373911,06/12/2018,04:30:00,TemperatureState,18.71
210373926,06/12/2018,04:40:00,HumidityMeasurementState,46.87
210373927,06/12/2018,04:40:00,LuminescenceState,1.04
210373928,06/12/2018,04:40:00,TemperatureState,18.71
210373943,06/12/2018,04:50:00,HumidityMeasurementState,46.87
210373944,06/12/2018,04:50:00,LuminescenceState,1.04
210373945,06/12/2018,04:50:00,TemperatureState,18.71
210373960,06/12/2018,05:00:00,HumidityMeasurementState,46.87
210373961,06/12/2018,05:00:00,LuminescenceState,1.04
210373962,06/12/2018,05:00:00,TemperatureState,18.71
210373977,06/12/2018,05:10:00,HumidityMeasurementState,46.87
210373978,06/12/2018,05:10:00,LuminescenceState,1.04
210373979,06/12/2018,05:10:00,TemperatureState,18.71
210373994,06/12/2018,05:20:00,HumidityMeasurementState,46.87
210373995,06/12/2018,05:20:00,LuminescenceState,1.04
210373996,06/12/2018,05:20:00,TemperatureState,18.71
210374011,06/12/2018,05:30:00,HumidityMeasurementState,47.25
210374012,06/12/2018,05:30:00,LuminescenceState,1.04
210374013,06/12/2018,05:30:00,TemperatureState,18.5
210374028,06/12/2018,05:40:00,HumidityMeasurementState,47.25
210374029,06/12/2018,05:40:00,LuminescenceState,1.04
210374030,06/12/2018,05:40:00,TemperatureState,18.5
210374045,06/12/2018,05:50:00,HumidityMeasurementState,47.25
210374046,06/12/2018,05:50:00,LuminescenceState,1.04
210374047,06/12/2018,05:50:00,TemperatureState,18.5
210374062,06/12/2018,06:00:00,HumidityMeasurementState,47.25
210374063,06/12/2018,06:00:00,LuminescenceState,1.04
210374064,06/12/2018,06:00:00,TemperatureState,18.5
210374079,06/12/2018,06:10:00,HumidityMeasurementState,47.25
210374080,06/12/2018,06:10:00,LuminescenceState,1.04
210374081,06/12/2018,06:10:00,TemperatureState,18.5
210374096,06/12/2018,06:20:00,HumidityMeasurementState,47.25
210374097,06/12/2018,06:20:00,LuminescenceState,1.04
210374098,06/12/2018,06:20:00,TemperatureState,18.5
210374113,06/12/2018,06:30:00,HumidityMeasurementState,47.25
210374114,06/12/2018,06:30:00,LuminescenceState,1.04
210374115,06/12/2018,06:30:00,TemperatureState,18.5
210374130,06/12/2018,06:40:00,HumidityMeasurementState,47.25
210374131,06/12/2018,06:40:00,LuminescenceState,1.04
210374132,06/12/2018,06:40:00,TemperatureState,18.5
210374147,06/12/2018,06:50:00,HumidityMeasurementState,47.25
210374148,06/12/2018,06:50:00,LuminescenceState,1.04
210374149,06/12/2018,06:50:00,TemperatureState,18.5
210374164,06/12/2018,07:00:00,HumidityMeasurementState,47.25
210374165,06/12/2018,07:00:00,LuminescenceState,1.04
210374166,06/12/2018,07:00:00,TemperatureState,18.5
210374181,06/12/2018,07:10:00,HumidityMeasurementState,47.84
210374182,06/12/2018,07:10:00,LuminescenceState,1.04
210374183,06/12/2018,07:10:00,TemperatureState,18.71
210374198,06/12/2018,07:20:00,HumidityMeasurementState,47.98
210374199,06/12/2018,07:20:00,LuminescenceState,1.04
210374200,06/12/2018,07:20:00,TemperatureState,18.92
210374215,06/12/2018,07:30:00,HumidityMeasurementState,48.1
210374216,06/12/2018,07:30:00,LuminescenceState,1.04
210374217,06/12/2018,07:30:00,TemperatureState,19.14
210374232,06/12/2018,07:40:00,HumidityMeasurementState,48.19
210374233,06/12/2018,07:40:00,LuminescenceState,1.04
210374234,06/12/2018,07:40:00,TemperatureState,19.4
210374249,06/12/2018,07:50:00,HumidityMeasurementState,48.26
210374250,06/12/2018,07:50:00,LuminescenceState,1.04
210374251,06/12/2018,07:50:00,TemperatureState,19.64
210374266,06/12/2018,08:00:00,HumidityMeasurementState,48.26
210374267,06/12/2018,08:00:00,LuminescenceState,1.04
210374268,06/12/2018,08:00:00,TemperatureState,19.64
210374283,06/12/2018,08:10:00,HumidityMeasurementState,48.35
210374284,06/12/2018,08:10:00,LuminescenceState,1.04
210374285,06/12/2018,08:10:00,TemperatureState,19.93
210374300,06/12/2018,08:20:00,HumidityMeasurementState,48.44
210374301,06/12/2018,08:20:00,LuminescenceState,1.04
210374302,06/12/2018,08:20:00,TemperatureState,20.38
210374317,06/12/2018,08:30:00,HumidityMeasurementState,48.55
210374318,06/12/2018,08:30:00,LuminescenceState,1.04
210374319,06/12/2018,08:30:00,TemperatureState,20.92
210401496,06/12/2018,08:40:00,HumidityMeasurementState,48.56
210401497,06/12/2018,08:40:00,LuminescenceState,1.04
210401498,06/12/2018,08:40:00,TemperatureState,21.15
210401513,06/12/2018,08:50:00,HumidityMeasurementState,48.64
210401514,06/12/2018,08:50:00,LuminescenceState,1.04
210401515,06/12/2018,08:50:00,TemperatureState,21.73
210401530,06/12/2018,09:00:00,HumidityMeasurementState,48.58
210401531,06/12/2018,09:00:00,LuminescenceState,1.04
210401532,06/12/2018,09:00:00,TemperatureState,22.14
210401547,06/12/2018,09:10:00,HumidityMeasurementState,48.5
210401548,06/12/2018,09:10:00,LuminescenceState,1.04
210401549,06/12/2018,09:10:00,TemperatureState,22.38
210401564,06/12/2018,09:20:00,HumidityMeasurementState,48.45
210401565,06/12/2018,09:20:00,LuminescenceState,1.04
210401566,06/12/2018,09:20:00,TemperatureState,22.8
210401581,06/12/2018,09:30:00,HumidityMeasurementState,48.36
210401582,06/12/2018,09:30:00,LuminescenceState,1.04
210401583,06/12/2018,09:30:00,TemperatureState,23.07
210401598,06/12/2018,09:40:00,HumidityMeasurementState,48.31
210401599,06/12/2018,09:40:00,LuminescenceState,1.04
210401600,06/12/2018,09:40:00,TemperatureState,23.29
210401615,06/12/2018,09:50:00,HumidityMeasurementState,48.22
210401616,06/12/2018,09:50:00,LuminescenceState,1.04
210401617,06/12/2018,09:50:00,TemperatureState,23.58
210401630,06/12/2018,10:00:00,HumidityMeasurementState,48.22
210401631,06/12/2018,10:00:00,LuminescenceState,1.04
210401632,06/12/2018,10:00:00,TemperatureState,23.58
210401647,06/12/2018,10:10:00,HumidityMeasurementState,47.82
210401648,06/12/2018,10:10:00,LuminescenceState,1.04
210401649,06/12/2018,10:10:00,TemperatureState,24.32
210401664,06/12/2018,10:20:00,HumidityMeasurementState,47.82
210401665,06/12/2018,10:20:00,LuminescenceState,1.04
210401666,06/12/2018,10:20:00,TemperatureState,24.32
210401681,06/12/2018,10:30:00,HumidityMeasurementState,47.82
210401682,06/12/2018,10:30:00,LuminescenceState,1.04
210401683,06/12/2018,10:30:00,TemperatureState,24.53
210401698,06/12/2018,10:40:00,HumidityMeasurementState,46.98
210401699,06/12/2018,10:40:00,LuminescenceState,1.04
210401700,06/12/2018,10:40:00,TemperatureState,24.25
210401715,06/12/2018,10:50:00,HumidityMeasurementState,46.98
210401716,06/12/2018,10:50:00,LuminescenceState,1.04
210401717,06/12/2018,10:50:00,TemperatureState,24.25
210401732,06/12/2018,11:00:00,HumidityMeasurementState,46.98
210401733,06/12/2018,11:00:00,LuminescenceState,1.04
210401734,06/12/2018,11:00:00,TemperatureState,24.25
210401749,06/12/2018,11:10:00,HumidityMeasurementState,46.26
210401750,06/12/2018,11:10:00,LuminescenceState,1.04
210401751,06/12/2018,11:10:00,TemperatureState,23.75
210401766,06/12/2018,11:20:00,HumidityMeasurementState,46.22
210401767,06/12/2018,11:20:00,LuminescenceState,1.04
210401768,06/12/2018,11:20:00,TemperatureState,23.49
210401783,06/12/2018,11:30:00,HumidityMeasurementState,46.06
210401784,06/12/2018,11:30:00,LuminescenceState,1.04
210401785,06/12/2018,11:30:00,TemperatureState,23.29
210401800,06/12/2018,11:40:00,HumidityMeasurementState,45.78
210401801,06/12/2018,11:40:00,LuminescenceState,1.04
210401802,06/12/2018,11:40:00,TemperatureState,23.08
210401817,06/12/2018,11:50:00,HumidityMeasurementState,45.67
210401818,06/12/2018,11:50:00,LuminescenceState,1.04
210401819,06/12/2018,11:50:00,TemperatureState,23.33
210401834,06/12/2018,12:00:00,HumidityMeasurementState,45.67
210401835,06/12/2018,12:00:00,LuminescenceState,1.04
210401836,06/12/2018,12:00:00,TemperatureState,23.53
210401851,06/12/2018,12:10:00,HumidityMeasurementState,45.71
210401852,06/12/2018,12:10:00,LuminescenceState,1.04
210401853,06/12/2018,12:10:00,TemperatureState,23.83
210401868,06/12/2018,12:20:00,HumidityMeasurementState,45.72
210401869,06/12/2018,12:20:00,LuminescenceState,1.04
210401870,06/12/2018,12:20:00,TemperatureState,24.06
210401885,06/12/2018,12:30:00,HumidityMeasurementState,45.72
210401886,06/12/2018,12:30:00,LuminescenceState,1.04
210401887,06/12/2018,12:30:00,TemperatureState,24.06
210401902,06/12/2018,12:40:00,HumidityMeasurementState,45.72
210401903,06/12/2018,12:40:00,LuminescenceState,1.04
210401904,06/12/2018,12:40:00,TemperatureState,24.06
210401919,06/12/2018,12:50:00,HumidityMeasurementState,45.54
210401920,06/12/2018,12:50:00,LuminescenceState,1.04
210401921,06/12/2018,12:50:00,TemperatureState,24.27
210401936,06/12/2018,13:00:00,HumidityMeasurementState,45.54
210401937,06/12/2018,13:00:00,LuminescenceState,1.04
210401938,06/12/2018,13:00:00,TemperatureState,24.27
210429947,06/12/2018,13:10:00,HumidityMeasurementState,45.54
210429948,06/12/2018,13:10:00,LuminescenceState,1.04
210429949,06/12/2018,13:10:00,TemperatureState,24.27
210429964,06/12/2018,13:20:00,HumidityMeasurementState,45.39
210429965,06/12/2018,13:20:00,LuminescenceState,1.04
210429966,06/12/2018,13:20:00,TemperatureState,24.49
210429981,06/12/2018,13:30:00,HumidityMeasurementState,45.39
210429982,06/12/2018,13:30:00,LuminescenceState,1.04
210429983,06/12/2018,13:30:00,TemperatureState,24.49
210429998,06/12/2018,13:40:00,HumidityMeasurementState,45.39
210429999,06/12/2018,13:40:00,LuminescenceState,1.04
210430000,06/12/2018,13:40:00,TemperatureState,24.49
210430015,06/12/2018,13:50:00,HumidityMeasurementState,45.17
210430016,06/12/2018,13:50:00,LuminescenceState,1.04
210430017,06/12/2018,13:50:00,TemperatureState,24.72
210430032,06/12/2018,14:00:00,HumidityMeasurementState,45.1
210430033,06/12/2018,14:00:00,LuminescenceState,1.04
210430034,06/12/2018,14:00:00,TemperatureState,24.96
210430047,06/12/2018,15:36:28,MovementState,isMoving
210430050,06/12/2018,15:38:51,MovementState,notMoving
210430051,06/12/2018,15:39:01,MovementState,isMoving
210430057,06/12/2018,15:40:00,HumidityMeasurementState,53.24
210430058,06/12/2018,15:40:00,LuminescenceState,10.62
210430059,06/12/2018,15:40:00,TemperatureState,21.55
210430070,06/12/2018,15:41:34,MovementState,notMoving
210430071,06/12/2018,15:42:36,MovementState,isMoving
210430074,06/12/2018,15:44:58,MovementState,notMoving
210430076,06/12/2018,15:45:28,MovementState,isMoving
210430088,06/12/2018,15:50:00,HumidityMeasurementState,48.93
210430089,06/12/2018,15:50:00,LuminescenceState,1.39
210430084,06/12/2018,15:50:00,MovementState,notMoving
210430090,06/12/2018,15:50:00,TemperatureState,20.63
210430094,06/12/2018,15:50:11,MovementState,isMoving
210430103,06/12/2018,15:52:43,MovementState,notMoving
210430104,06/12/2018,15:53:03,MovementState,isMoving
210430106,06/12/2018,15:55:17,MovementState,notMoving
210430108,06/12/2018,15:56:44,MovementState,isMoving
210430117,06/12/2018,16:00:00,HumidityMeasurementState,49.97
210430118,06/12/2018,16:00:00,LuminescenceState,21.25
210430119,06/12/2018,16:00:00,TemperatureState,20.05
210430143,06/12/2018,16:03:17,MovementState,notMoving
210430146,06/12/2018,16:03:38,MovementState,isMoving
210430161,06/12/2018,16:08:00,MovementState,notMoving
210430164,06/12/2018,16:08:53,MovementState,isMoving
210430173,06/12/2018,16:10:00,HumidityMeasurementState,50.87
210430174,06/12/2018,16:10:00,LuminescenceState,1.21
210430175,06/12/2018,16:10:00,TemperatureState,19.82
210430185,06/12/2018,16:11:08,MovementState,notMoving
210430186,06/12/2018,16:11:24,MovementState,isMoving
210430199,06/12/2018,16:20:00,HumidityMeasurementState,51.62
210430200,06/12/2018,16:20:00,LuminescenceState,20.03
210430201,06/12/2018,16:20:00,TemperatureState,19.8
210430212,06/12/2018,16:22:10,MovementState,notMoving
210430214,06/12/2018,16:22:23,MovementState,isMoving
210430216,06/12/2018,16:24:41,MovementState,notMoving
210430217,06/12/2018,16:25:08,MovementState,isMoving
210430220,06/12/2018,16:27:19,MovementState,notMoving
210430223,06/12/2018,16:28:21,MovementState,isMoving
210430231,06/12/2018,16:30:00,HumidityMeasurementState,51.92
210430232,06/12/2018,16:30:00,LuminescenceState,1.04
210430233,06/12/2018,16:30:00,TemperatureState,19.74
210430243,06/12/2018,16:30:30,MovementState,notMoving
210430244,06/12/2018,16:31:39,MovementState,isMoving
210430250,06/12/2018,16:34:04,MovementState,notMoving
210430255,06/12/2018,16:37:15,MovementState,isMoving
210430264,06/12/2018,16:40:00,HumidityMeasurementState,51.92
210430265,06/12/2018,16:40:00,LuminescenceState,20.55
210430266,06/12/2018,16:40:00,TemperatureState,19.74
210430278,06/12/2018,16:41:33,MovementState,notMoving
210430279,06/12/2018,16:42:26,MovementState,isMoving
210430285,06/12/2018,16:44:52,MovementState,notMoving
210430287,06/12/2018,16:45:00,MovementState,isMoving
210430289,06/12/2018,16:47:22,MovementState,notMoving
210430290,06/12/2018,16:47:52,MovementState,isMoving
210430298,06/12/2018,16:50:00,HumidityMeasurementState,51.92
210430299,06/12/2018,16:50:00,LuminescenceState,1.04
210430300,06/12/2018,16:50:00,TemperatureState,19.74
210430310,06/12/2018,16:50:13,MovementState,notMoving
210430311,06/12/2018,16:50:28,MovementState,isMoving
210430317,06/12/2018,16:54:56,MovementState,notMoving
210430318,06/12/2018,16:55:36,MovementState,isMoving
210430320,06/12/2018,16:57:50,MovementState,notMoving
210430321,06/12/2018,16:58:29,MovementState,isMoving
210430327,06/12/2018,17:00:00,HumidityMeasurementState,51.92
210430328,06/12/2018,17:00:00,LuminescenceState,1.04
210430329,06/12/2018,17:00:00,TemperatureState,19.74
210430339,06/12/2018,17:00:43,MovementState,notMoving
210430340,06/12/2018,17:02:00,MovementState,isMoving
210430341,06/12/2018,17:04:14,MovementState,notMoving
210430344,06/12/2018,17:06:45,MovementState,isMoving
210430347,06/12/2018,17:08:55,MovementState,notMoving
210430350,06/12/2018,17:09:23,MovementState,isMoving
