Code,Date,Time,Class,Value
231203120,12/04/2019,03:30:00,HumidityMeasurementState,56.82
231203105,12/04/2019,03:20:00,TemperatureState,19.91
231203104,12/04/2019,03:20:00,LuminescenceState,0.34
231203103,12/04/2019,03:20:00,HumidityMeasurementState,56.82
231203088,12/04/2019,03:10:00,TemperatureState,19.91
231203087,12/04/2019,03:10:00,LuminescenceState,0.34
231203086,12/04/2019,03:10:00,HumidityMeasurementState,56.82
231203071,12/04/2019,03:00:00,TemperatureState,19.91
231203070,12/04/2019,03:00:00,LuminescenceState,0.34
231203069,12/04/2019,03:00:00,HumidityMeasurementState,56.82
231203054,12/04/2019,02:50:00,TemperatureState,19.91
231203053,12/04/2019,02:50:00,LuminescenceState,0.34
231203052,12/04/2019,02:50:00,HumidityMeasurementState,56.82
231203037,12/04/2019,02:40:00,TemperatureState,19.91
231203036,12/04/2019,02:40:00,LuminescenceState,0.34
231203035,12/04/2019,02:40:00,HumidityMeasurementState,56.82
231203020,12/04/2019,02:30:00,TemperatureState,20.11
231203019,12/04/2019,02:30:00,LuminescenceState,0.34
231203018,12/04/2019,02:30:00,HumidityMeasurementState,56.83
231203003,12/04/2019,02:20:00,TemperatureState,20.11
231203002,12/04/2019,02:20:00,LuminescenceState,0.34
231203001,12/04/2019,02:20:00,HumidityMeasurementState,56.83
231202986,12/04/2019,02:10:00,TemperatureState,20.11
231202985,12/04/2019,02:10:00,LuminescenceState,0.34
231202984,12/04/2019,02:10:00,HumidityMeasurementState,56.83
231202969,12/04/2019,02:00:10,MovementState,notMoving
231202968,12/04/2019,02:00:00,TemperatureState,20.11
231202967,12/04/2019,02:00:00,LuminescenceState,0.34
231202966,12/04/2019,02:00:00,HumidityMeasurementState,56.83
231202957,12/04/2019,01:57:56,MovementState,isMoving
231202950,12/04/2019,01:50:00,TemperatureState,20.11
231202949,12/04/2019,01:50:00,LuminescenceState,0.34
231202948,12/04/2019,01:50:00,HumidityMeasurementState,56.83
231202939,12/04/2019,01:49:02,MovementState,notMoving
231202938,12/04/2019,01:46:49,MovementState,isMoving
231202931,12/04/2019,01:40:00,TemperatureState,20.11
231202930,12/04/2019,01:40:00,LuminescenceState,0.34
231202929,12/04/2019,01:40:00,HumidityMeasurementState,56.83
231202914,12/04/2019,01:30:00,TemperatureState,20.32
231202913,12/04/2019,01:30:00,LuminescenceState,0.34
231202912,12/04/2019,01:30:00,HumidityMeasurementState,56.83
231202897,12/04/2019,01:20:00,TemperatureState,20.32
231202896,12/04/2019,01:20:00,LuminescenceState,0.34
231202895,12/04/2019,01:20:00,HumidityMeasurementState,56.83
231202880,12/04/2019,01:10:00,TemperatureState,20.32
231202879,12/04/2019,01:10:00,LuminescenceState,0.34
231202878,12/04/2019,01:10:00,HumidityMeasurementState,56.83
231202863,12/04/2019,01:00:00,TemperatureState,20.32
231202862,12/04/2019,01:00:00,LuminescenceState,0.34
231202861,12/04/2019,01:00:00,HumidityMeasurementState,56.83
231202846,12/04/2019,00:50:00,TemperatureState,20.32
231202845,12/04/2019,00:50:00,LuminescenceState,0.34
231202844,12/04/2019,00:50:00,HumidityMeasurementState,56.83
231173780,12/04/2019,00:40:00,TemperatureState,20.32
231173779,12/04/2019,00:40:00,LuminescenceState,0.34
231173778,12/04/2019,00:40:00,HumidityMeasurementState,56.83
231173769,12/04/2019,00:31:56,MovementState,notMoving
231173760,12/04/2019,00:30:00,TemperatureState,20.49
231173759,12/04/2019,00:30:00,LuminescenceState,39.19
231173758,12/04/2019,00:30:00,HumidityMeasurementState,56.88
231173749,12/04/2019,00:29:36,MovementState,isMoving
231173746,12/04/2019,00:28:12,MovementState,notMoving
231173743,12/04/2019,00:25:53,MovementState,isMoving
231173736,12/04/2019,00:20:00,TemperatureState,20.49
231173735,12/04/2019,00:20:00,LuminescenceState,0.34
231173734,12/04/2019,00:20:00,HumidityMeasurementState,56.88
231173719,12/04/2019,00:10:00,TemperatureState,20.49
231173718,12/04/2019,00:10:00,LuminescenceState,0.34
231173717,12/04/2019,00:10:00,HumidityMeasurementState,56.88
231173702,12/04/2019,00:00:00,TemperatureState,20.49
231173701,12/04/2019,00:00:00,LuminescenceState,0.34
231173700,12/04/2019,00:00:00,HumidityMeasurementState,56.88
231173685,11/04/2019,23:50:00,TemperatureState,20.49
231173684,11/04/2019,23:50:00,LuminescenceState,0.34
231173683,11/04/2019,23:50:00,HumidityMeasurementState,56.88
231173668,11/04/2019,23:40:00,TemperatureState,20.49
231173667,11/04/2019,23:40:00,LuminescenceState,0.34
231173666,11/04/2019,23:40:00,HumidityMeasurementState,56.88
231173651,11/04/2019,23:30:00,TemperatureState,20.49
231173650,11/04/2019,23:30:00,LuminescenceState,0.34
231173649,11/04/2019,23:30:00,HumidityMeasurementState,56.88
231173634,11/04/2019,23:20:00,TemperatureState,20.69
231173633,11/04/2019,23:20:00,LuminescenceState,0.34
231173632,11/04/2019,23:20:00,HumidityMeasurementState,56.85
231173617,11/04/2019,23:10:00,TemperatureState,20.69
231173616,11/04/2019,23:10:00,LuminescenceState,0.34
231173615,11/04/2019,23:10:00,HumidityMeasurementState,56.85
231173600,11/04/2019,23:00:00,TemperatureState,20.69
231173599,11/04/2019,23:00:00,LuminescenceState,0.34
231173598,11/04/2019,23:00:00,HumidityMeasurementState,56.85
231173583,11/04/2019,22:50:00,TemperatureState,20.69
231173582,11/04/2019,22:50:00,LuminescenceState,0.34
231173581,11/04/2019,22:50:00,HumidityMeasurementState,56.85
231173566,11/04/2019,22:40:00,TemperatureState,20.69
231173565,11/04/2019,22:40:00,LuminescenceState,0.34
231173564,11/04/2019,22:40:00,HumidityMeasurementState,56.85
231173549,11/04/2019,22:30:00,TemperatureState,20.69
231173548,11/04/2019,22:30:00,LuminescenceState,0.34
231173547,11/04/2019,22:30:00,HumidityMeasurementState,56.85
231173532,11/04/2019,22:20:00,TemperatureState,20.9
231173531,11/04/2019,22:20:00,LuminescenceState,0.34
231173530,11/04/2019,22:20:00,HumidityMeasurementState,57.16
231173515,11/04/2019,22:10:00,TemperatureState,20.9
231173514,11/04/2019,22:10:00,LuminescenceState,0.34
231173513,11/04/2019,22:10:00,HumidityMeasurementState,57.16
231173498,11/04/2019,22:00:00,TemperatureState,20.9
231173497,11/04/2019,22:00:00,LuminescenceState,0.34
231173496,11/04/2019,22:00:00,HumidityMeasurementState,57.16
231173481,11/04/2019,21:50:00,TemperatureState,20.9
231173480,11/04/2019,21:50:00,LuminescenceState,0.34
231173479,11/04/2019,21:50:00,HumidityMeasurementState,57.16
231173464,11/04/2019,21:40:00,TemperatureState,20.9
231173463,11/04/2019,21:40:00,LuminescenceState,0.34
231173462,11/04/2019,21:40:00,HumidityMeasurementState,57.16
231173447,11/04/2019,21:30:00,TemperatureState,20.9
231173446,11/04/2019,21:30:00,LuminescenceState,0.34
231173445,11/04/2019,21:30:00,HumidityMeasurementState,57.16
231173436,11/04/2019,21:27:20,MovementState,notMoving
231173433,11/04/2019,21:25:11,MovementState,isMoving
231173428,11/04/2019,21:21:58,MovementState,notMoving
231173419,11/04/2019,21:20:00,TemperatureState,20.96
231173418,11/04/2019,21:20:00,LuminescenceState,0.34
231173417,11/04/2019,21:20:00,HumidityMeasurementState,57.98
231173408,11/04/2019,21:19:49,MovementState,isMoving
231173401,11/04/2019,21:10:00,TemperatureState,20.96
231173400,11/04/2019,21:10:00,LuminescenceState,0.34
231173399,11/04/2019,21:10:00,HumidityMeasurementState,57.98
231173384,11/04/2019,21:00:00,TemperatureState,20.96
231173383,11/04/2019,21:00:00,LuminescenceState,0.34
231173382,11/04/2019,21:00:00,HumidityMeasurementState,57.98
231173367,11/04/2019,20:50:00,TemperatureState,20.96
231173366,11/04/2019,20:50:00,LuminescenceState,0.34
231173365,11/04/2019,20:50:00,HumidityMeasurementState,57.98
231173350,11/04/2019,20:40:00,TemperatureState,20.96
231173349,11/04/2019,20:40:00,LuminescenceState,0.34
231173348,11/04/2019,20:40:00,HumidityMeasurementState,57.98
231173339,11/04/2019,20:33:00,MovementState,notMoving
231173338,11/04/2019,20:30:50,MovementState,isMoving
231173331,11/04/2019,20:30:00,TemperatureState,20.96
231173330,11/04/2019,20:30:00,LuminescenceState,0.34
231173329,11/04/2019,20:30:00,HumidityMeasurementState,57.98
231173314,11/04/2019,20:20:00,TemperatureState,20.96
231173313,11/04/2019,20:20:00,LuminescenceState,0.34
231173312,11/04/2019,20:20:00,HumidityMeasurementState,57.98
231143426,11/04/2019,20:10:00,TemperatureState,20.96
231143425,11/04/2019,20:10:00,LuminescenceState,0.34
231143424,11/04/2019,20:10:00,HumidityMeasurementState,57.98
231143409,11/04/2019,20:00:00,TemperatureState,20.96
231143408,11/04/2019,20:00:00,LuminescenceState,0.34
231143407,11/04/2019,20:00:00,HumidityMeasurementState,57.98
231143392,11/04/2019,19:50:00,TemperatureState,20.96
231143391,11/04/2019,19:50:00,LuminescenceState,0.34
231143390,11/04/2019,19:50:00,HumidityMeasurementState,57.98
231143375,11/04/2019,19:40:00,TemperatureState,20.96
231143374,11/04/2019,19:40:00,LuminescenceState,0.34
231143373,11/04/2019,19:40:00,HumidityMeasurementState,57.98
231143358,11/04/2019,19:30:00,TemperatureState,20.96
231143357,11/04/2019,19:30:00,LuminescenceState,0.34
231143356,11/04/2019,19:30:00,HumidityMeasurementState,57.98
231143347,11/04/2019,19:27:41,MovementState,notMoving
231143345,11/04/2019,19:23:18,MovementState,isMoving
231143334,11/04/2019,19:20:00,TemperatureState,20.91
231143333,11/04/2019,19:20:00,LuminescenceState,0.34
231143332,11/04/2019,19:20:00,HumidityMeasurementState,58.02
231143320,11/04/2019,19:14:22,MovementState,notMoving
231143316,11/04/2019,19:12:01,MovementState,isMoving
231143307,11/04/2019,19:10:00,TemperatureState,20.68
231143306,11/04/2019,19:10:00,LuminescenceState,0.34
231143305,11/04/2019,19:10:00,HumidityMeasurementState,57.75
231143293,11/04/2019,19:07:37,MovementState,notMoving
231143291,11/04/2019,19:05:29,MovementState,isMoving
231143280,11/04/2019,19:00:00,TemperatureState,20.68
231143279,11/04/2019,19:00:00,LuminescenceState,0.34
231143278,11/04/2019,19:00:00,HumidityMeasurementState,57.75
231143249,11/04/2019,18:50:00,TemperatureState,20.68
231143248,11/04/2019,18:50:00,LuminescenceState,0.34
231143247,11/04/2019,18:50:00,HumidityMeasurementState,57.75
231143232,11/04/2019,18:40:00,TemperatureState,20.68
231143231,11/04/2019,18:40:00,LuminescenceState,0.34
231143230,11/04/2019,18:40:00,HumidityMeasurementState,57.75
231143215,11/04/2019,18:30:00,TemperatureState,20.47
231143214,11/04/2019,18:30:00,LuminescenceState,0.34
231143213,11/04/2019,18:30:00,HumidityMeasurementState,56.75
231143191,11/04/2019,18:20:00,TemperatureState,20.47
231143190,11/04/2019,18:20:00,LuminescenceState,0.34
231143189,11/04/2019,18:20:00,HumidityMeasurementState,56.75
231143169,11/04/2019,18:10:00,TemperatureState,20.47
231143168,11/04/2019,18:10:00,LuminescenceState,0.34
231143167,11/04/2019,18:10:00,HumidityMeasurementState,56.75
231143144,11/04/2019,18:00:00,TemperatureState,20.47
231143143,11/04/2019,18:00:00,LuminescenceState,0.34
231143142,11/04/2019,18:00:00,HumidityMeasurementState,56.75
231143126,11/04/2019,17:52:26,MovementState,notMoving
231143112,11/04/2019,17:50:00,TemperatureState,20.5
231143111,11/04/2019,17:50:00,LuminescenceState,0.34
231143110,11/04/2019,17:50:00,HumidityMeasurementState,58.17
231143106,11/04/2019,17:50:05,MovementState,isMoving
231143079,11/04/2019,17:40:00,TemperatureState,20.5
231143078,11/04/2019,17:40:00,LuminescenceState,0.34
231143077,11/04/2019,17:40:00,HumidityMeasurementState,58.17
231143053,11/04/2019,17:30:00,TemperatureState,20.5
231143052,11/04/2019,17:30:00,LuminescenceState,0.34
231143051,11/04/2019,17:30:00,HumidityMeasurementState,58.17
231143018,11/04/2019,17:20:00,TemperatureState,20.5
231143017,11/04/2019,17:20:00,LuminescenceState,0.34
231143016,11/04/2019,17:20:00,HumidityMeasurementState,58.17
231143002,11/04/2019,17:13:59,MovementState,notMoving
231142996,11/04/2019,17:11:46,MovementState,isMoving
231142986,11/04/2019,17:10:00,TemperatureState,20.5
231142985,11/04/2019,17:10:00,LuminescenceState,0.34
231142984,11/04/2019,17:10:00,HumidityMeasurementState,58.17
231142961,11/04/2019,17:00:00,TemperatureState,20.5
231142960,11/04/2019,17:00:00,LuminescenceState,0.34
231142959,11/04/2019,17:00:00,HumidityMeasurementState,58.17
231142937,11/04/2019,16:50:00,TemperatureState,20.5
231142936,11/04/2019,16:50:00,LuminescenceState,0.34
231142935,11/04/2019,16:50:00,HumidityMeasurementState,58.17
231142909,11/04/2019,16:40:00,TemperatureState,20.5
231142908,11/04/2019,16:40:00,LuminescenceState,0.34
231142907,11/04/2019,16:40:00,HumidityMeasurementState,58.17
231142879,11/04/2019,16:30:00,TemperatureState,20.5
231142878,11/04/2019,16:30:00,LuminescenceState,0.34
231142877,11/04/2019,16:30:00,HumidityMeasurementState,58.17
231142866,11/04/2019,16:29:28,MovementState,notMoving
231142861,11/04/2019,16:27:00,MovementState,isMoving
231142852,11/04/2019,16:20:00,TemperatureState,20.28
231142851,11/04/2019,16:20:00,LuminescenceState,0.69
231142850,11/04/2019,16:20:00,HumidityMeasurementState,56.48
231142831,11/04/2019,16:10:00,TemperatureState,20.28
231142830,11/04/2019,16:10:00,LuminescenceState,0.69
231142829,11/04/2019,16:10:00,HumidityMeasurementState,56.48
231107603,11/04/2019,16:00:00,TemperatureState,20.05
231107602,11/04/2019,16:00:00,LuminescenceState,1.04
231107601,11/04/2019,16:00:00,HumidityMeasurementState,55.48
231107580,11/04/2019,15:50:00,TemperatureState,19.84
231107579,11/04/2019,15:50:00,LuminescenceState,0.87
231107578,11/04/2019,15:50:00,HumidityMeasurementState,54.77
231107564,11/04/2019,15:48:24,MovementState,notMoving
231107561,11/04/2019,15:46:03,MovementState,isMoving
231107548,11/04/2019,15:40:00,TemperatureState,19.84
231107547,11/04/2019,15:40:00,LuminescenceState,0.87
231107546,11/04/2019,15:40:00,HumidityMeasurementState,54.77
231107519,11/04/2019,15:30:00,TemperatureState,19.63
231107518,11/04/2019,15:30:00,LuminescenceState,5.74
231107517,11/04/2019,15:30:00,HumidityMeasurementState,54.94
231107492,11/04/2019,15:20:00,TemperatureState,19.63
231107491,11/04/2019,15:20:00,LuminescenceState,5.74
231107490,11/04/2019,15:20:00,HumidityMeasurementState,54.94
231107473,11/04/2019,15:10:00,TemperatureState,19.63
231107472,11/04/2019,15:10:00,LuminescenceState,5.74
231107471,11/04/2019,15:10:00,HumidityMeasurementState,54.94
231107447,11/04/2019,15:00:00,TemperatureState,19.63
231107446,11/04/2019,15:00:00,LuminescenceState,5.74
231107445,11/04/2019,15:00:00,HumidityMeasurementState,54.94
231107429,11/04/2019,14:50:00,TemperatureState,19.63
231107428,11/04/2019,14:50:00,LuminescenceState,5.74
231107427,11/04/2019,14:50:00,HumidityMeasurementState,54.94
231107410,11/04/2019,14:40:00,TemperatureState,19.63
231107409,11/04/2019,14:40:00,LuminescenceState,5.74
231107408,11/04/2019,14:40:00,HumidityMeasurementState,54.94
231107390,11/04/2019,14:30:00,TemperatureState,19.63
231107389,11/04/2019,14:30:00,LuminescenceState,5.74
231107388,11/04/2019,14:30:00,HumidityMeasurementState,54.94
231107364,11/04/2019,14:20:00,TemperatureState,19.63
231107363,11/04/2019,14:20:00,LuminescenceState,5.74
231107362,11/04/2019,14:20:00,HumidityMeasurementState,54.94
231107332,11/04/2019,14:10:00,TemperatureState,19.63
231107331,11/04/2019,14:10:00,LuminescenceState,5.74
231107330,11/04/2019,14:10:00,HumidityMeasurementState,54.94
231107306,11/04/2019,14:00:00,TemperatureState,19.52
231107305,11/04/2019,14:00:00,LuminescenceState,11.14
231107304,11/04/2019,14:00:00,HumidityMeasurementState,55.05
231107279,11/04/2019,13:50:00,TemperatureState,19.52
231107278,11/04/2019,13:50:00,LuminescenceState,11.14
231107277,11/04/2019,13:50:00,HumidityMeasurementState,55.05
231107245,11/04/2019,13:40:00,TemperatureState,19.52
231107244,11/04/2019,13:40:00,LuminescenceState,11.14
231107242,11/04/2019,13:40:00,HumidityMeasurementState,55.05
231107219,11/04/2019,13:30:00,TemperatureState,19.52
231107218,11/04/2019,13:30:00,LuminescenceState,11.14
231107217,11/04/2019,13:30:00,HumidityMeasurementState,55.05
231107190,11/04/2019,13:20:00,TemperatureState,19.52
231107189,11/04/2019,13:20:00,LuminescenceState,11.14
231107188,11/04/2019,13:20:00,HumidityMeasurementState,55.05
231107160,11/04/2019,13:10:00,TemperatureState,19.52
231107159,11/04/2019,13:10:00,LuminescenceState,11.14
231107158,11/04/2019,13:10:00,HumidityMeasurementState,55.05
231107135,11/04/2019,13:00:00,TemperatureState,19.52
231107134,11/04/2019,13:00:00,LuminescenceState,11.14
231107133,11/04/2019,13:00:00,HumidityMeasurementState,55.05
231107105,11/04/2019,12:50:00,TemperatureState,19.52
231107104,11/04/2019,12:50:00,LuminescenceState,11.14
231107103,11/04/2019,12:50:00,HumidityMeasurementState,55.05
231107088,11/04/2019,12:40:00,TemperatureState,19.52
231107087,11/04/2019,12:40:00,LuminescenceState,11.14
231107086,11/04/2019,12:40:00,HumidityMeasurementState,55.05
231107071,11/04/2019,12:30:00,TemperatureState,19.52
231107070,11/04/2019,12:30:00,LuminescenceState,11.14
231107069,11/04/2019,12:30:00,HumidityMeasurementState,55.05
231107054,11/04/2019,12:20:00,TemperatureState,19.59
231107053,11/04/2019,12:20:00,LuminescenceState,17.59
231107052,11/04/2019,12:20:00,HumidityMeasurementState,54.98
231107035,11/04/2019,12:10:00,TemperatureState,19.59
231107034,11/04/2019,12:10:00,LuminescenceState,17.59
231107033,11/04/2019,12:10:00,HumidityMeasurementState,54.98
231107018,11/04/2019,12:00:00,TemperatureState,19.58
231107017,11/04/2019,12:00:00,LuminescenceState,8.71
231107016,11/04/2019,12:00:00,HumidityMeasurementState,54.98
231107001,11/04/2019,11:50:00,TemperatureState,19.6
231107000,11/04/2019,11:50:00,LuminescenceState,15.33
231106999,11/04/2019,11:50:00,HumidityMeasurementState,55.01
231070932,11/04/2019,11:40:00,TemperatureState,19.6
231070931,11/04/2019,11:40:00,LuminescenceState,15.33
231070930,11/04/2019,11:40:00,HumidityMeasurementState,55.01
231070915,11/04/2019,11:30:00,TemperatureState,19.6
231070914,11/04/2019,11:30:00,LuminescenceState,15.33
231070913,11/04/2019,11:30:00,HumidityMeasurementState,55.01
231070898,11/04/2019,11:20:00,TemperatureState,19.6
231070897,11/04/2019,11:20:00,LuminescenceState,15.33
231070896,11/04/2019,11:20:00,HumidityMeasurementState,55.01
231070881,11/04/2019,11:10:00,TemperatureState,19.52
231070880,11/04/2019,11:10:00,LuminescenceState,9.93
231070879,11/04/2019,11:10:00,HumidityMeasurementState,55.09
231070864,11/04/2019,11:00:00,TemperatureState,19.52
231070863,11/04/2019,11:00:00,LuminescenceState,9.93
231070862,11/04/2019,11:00:00,HumidityMeasurementState,55.09
231070847,11/04/2019,10:50:00,TemperatureState,19.52
231070846,11/04/2019,10:50:00,LuminescenceState,9.93
231070845,11/04/2019,10:50:00,HumidityMeasurementState,55.09
231070830,11/04/2019,10:40:00,TemperatureState,19.52
231070829,11/04/2019,10:40:00,LuminescenceState,9.93
231070828,11/04/2019,10:40:00,HumidityMeasurementState,55.09
231070813,11/04/2019,10:30:00,TemperatureState,19.52
231070812,11/04/2019,10:30:00,LuminescenceState,9.93
231070811,11/04/2019,10:30:00,HumidityMeasurementState,55.09
231070796,11/04/2019,10:20:00,TemperatureState,19.52
231070795,11/04/2019,10:20:00,LuminescenceState,9.93
231070794,11/04/2019,10:20:00,HumidityMeasurementState,55.09
231070779,11/04/2019,10:10:00,TemperatureState,19.52
231070778,11/04/2019,10:10:00,LuminescenceState,9.93
231070777,11/04/2019,10:10:00,HumidityMeasurementState,55.09
231070751,11/04/2019,10:00:00,TemperatureState,19.52
231070750,11/04/2019,10:00:00,LuminescenceState,9.93
231070749,11/04/2019,10:00:00,HumidityMeasurementState,55.09
