Code,Date,Time,Class,Value
231232598,12/04/2019,05:30:00,LuminescenceState,51.39
231232597,12/04/2019,05:30:00,HumidityMeasurementState,52.38
231232580,12/04/2019,05:20:00,TemperatureState,20.33
231232579,12/04/2019,05:20:00,LuminescenceState,51.39
231232578,12/04/2019,05:20:00,HumidityMeasurementState,51.78
231232570,12/04/2019,05:13:37,MovementState,isMoving
231232567,12/04/2019,05:10:40,MovementState,notMoving
231232555,12/04/2019,05:10:00,TemperatureState,19.99
231232554,12/04/2019,05:10:00,LuminescenceState,1.39
231232553,12/04/2019,05:10:00,HumidityMeasurementState,51.67
231232544,12/04/2019,05:08:17,MovementState,isMoving
231232542,12/04/2019,05:07:44,MovementState,notMoving
231232539,12/04/2019,05:05:22,MovementState,isMoving
231203274,12/04/2019,05:00:00,TemperatureState,19.99
231203273,12/04/2019,05:00:00,LuminescenceState,1.39
231203272,12/04/2019,05:00:00,HumidityMeasurementState,51.67
231203255,12/04/2019,04:50:00,TemperatureState,19.99
231203254,12/04/2019,04:50:00,LuminescenceState,1.39
231203253,12/04/2019,04:50:00,HumidityMeasurementState,51.67
231203238,12/04/2019,04:40:00,TemperatureState,20.2
231203237,12/04/2019,04:40:00,LuminescenceState,1.39
231203236,12/04/2019,04:40:00,HumidityMeasurementState,51.49
231203221,12/04/2019,04:30:00,TemperatureState,20.2
231203220,12/04/2019,04:30:00,LuminescenceState,1.39
231203219,12/04/2019,04:30:00,HumidityMeasurementState,51.49
231203204,12/04/2019,04:20:00,TemperatureState,20.2
231203203,12/04/2019,04:20:00,LuminescenceState,1.39
231203202,12/04/2019,04:20:00,HumidityMeasurementState,51.49
231203187,12/04/2019,04:10:00,TemperatureState,20.2
231203186,12/04/2019,04:10:00,LuminescenceState,1.39
231203185,12/04/2019,04:10:00,HumidityMeasurementState,51.49
231203170,12/04/2019,04:00:00,TemperatureState,20.2
231203169,12/04/2019,04:00:00,LuminescenceState,1.39
231203168,12/04/2019,04:00:00,HumidityMeasurementState,51.49
231203153,12/04/2019,03:50:00,TemperatureState,20.2
231203152,12/04/2019,03:50:00,LuminescenceState,1.39
231203151,12/04/2019,03:50:00,HumidityMeasurementState,51.49
231203136,12/04/2019,03:40:00,TemperatureState,20.42
231203135,12/04/2019,03:40:00,LuminescenceState,1.39
231203134,12/04/2019,03:40:00,HumidityMeasurementState,51.22
231203119,12/04/2019,03:30:00,TemperatureState,20.42
231203118,12/04/2019,03:30:00,LuminescenceState,1.39
231203117,12/04/2019,03:30:00,HumidityMeasurementState,51.22
231203102,12/04/2019,03:20:00,TemperatureState,20.42
231203101,12/04/2019,03:20:00,LuminescenceState,1.39
231203100,12/04/2019,03:20:00,HumidityMeasurementState,51.22
231203085,12/04/2019,03:10:00,TemperatureState,20.42
231203084,12/04/2019,03:10:00,LuminescenceState,1.39
231203083,12/04/2019,03:10:00,HumidityMeasurementState,51.22
231203068,12/04/2019,03:00:00,TemperatureState,20.42
231203067,12/04/2019,03:00:00,LuminescenceState,1.39
231203066,12/04/2019,03:00:00,HumidityMeasurementState,51.22
231203051,12/04/2019,02:50:00,TemperatureState,20.42
231203050,12/04/2019,02:50:00,LuminescenceState,1.39
231203049,12/04/2019,02:50:00,HumidityMeasurementState,51.22
231203034,12/04/2019,02:40:00,TemperatureState,20.42
231203033,12/04/2019,02:40:00,LuminescenceState,1.39
231203032,12/04/2019,02:40:00,HumidityMeasurementState,51.22
231203017,12/04/2019,02:30:00,TemperatureState,20.63
231203016,12/04/2019,02:30:00,LuminescenceState,1.39
231203015,12/04/2019,02:30:00,HumidityMeasurementState,51.11
231203000,12/04/2019,02:20:00,TemperatureState,20.63
231202999,12/04/2019,02:20:00,LuminescenceState,1.39
231202998,12/04/2019,02:20:00,HumidityMeasurementState,51.11
231202983,12/04/2019,02:10:00,TemperatureState,20.63
231202982,12/04/2019,02:10:00,LuminescenceState,1.39
231202981,12/04/2019,02:10:00,HumidityMeasurementState,51.11
231202965,12/04/2019,02:00:00,TemperatureState,20.63
231202964,12/04/2019,02:00:00,LuminescenceState,1.39
231202963,12/04/2019,02:00:00,HumidityMeasurementState,51.11
231202947,12/04/2019,01:50:00,TemperatureState,20.63
231202946,12/04/2019,01:50:00,LuminescenceState,1.39
231202945,12/04/2019,01:50:00,HumidityMeasurementState,51.11
231202928,12/04/2019,01:40:00,TemperatureState,20.83
231202927,12/04/2019,01:40:00,LuminescenceState,1.39
231202926,12/04/2019,01:40:00,HumidityMeasurementState,50.86
231202911,12/04/2019,01:30:00,TemperatureState,20.83
231202910,12/04/2019,01:30:00,LuminescenceState,1.39
231202909,12/04/2019,01:30:00,HumidityMeasurementState,50.86
231202894,12/04/2019,01:20:00,TemperatureState,20.83
231202893,12/04/2019,01:20:00,LuminescenceState,1.39
231202892,12/04/2019,01:20:00,HumidityMeasurementState,50.86
231202877,12/04/2019,01:10:00,TemperatureState,20.83
231202876,12/04/2019,01:10:00,LuminescenceState,1.39
231202875,12/04/2019,01:10:00,HumidityMeasurementState,50.86
231202860,12/04/2019,01:00:00,TemperatureState,20.83
231202859,12/04/2019,01:00:00,LuminescenceState,1.39
231202858,12/04/2019,01:00:00,HumidityMeasurementState,50.86
231202843,12/04/2019,00:50:00,TemperatureState,20.83
231202842,12/04/2019,00:50:00,LuminescenceState,1.39
231202841,12/04/2019,00:50:00,HumidityMeasurementState,50.86
231173777,12/04/2019,00:40:00,TemperatureState,21.07
231173776,12/04/2019,00:40:00,LuminescenceState,1.39
231173775,12/04/2019,00:40:00,HumidityMeasurementState,50.65
231173757,12/04/2019,00:30:00,TemperatureState,21.07
231173756,12/04/2019,00:30:00,LuminescenceState,1.39
231173755,12/04/2019,00:30:00,HumidityMeasurementState,50.65
231173733,12/04/2019,00:20:00,TemperatureState,21.07
231173732,12/04/2019,00:20:00,LuminescenceState,1.39
231173731,12/04/2019,00:20:00,HumidityMeasurementState,50.65
231173716,12/04/2019,00:10:00,TemperatureState,21.07
231173715,12/04/2019,00:10:00,LuminescenceState,1.39
231173714,12/04/2019,00:10:00,HumidityMeasurementState,50.65
231173699,12/04/2019,00:00:00,TemperatureState,21.07
231173698,12/04/2019,00:00:00,LuminescenceState,1.39
231173697,12/04/2019,00:00:00,HumidityMeasurementState,50.65
231173682,11/04/2019,23:50:00,TemperatureState,21.27
231173681,11/04/2019,23:50:00,LuminescenceState,1.39
231173680,11/04/2019,23:50:00,HumidityMeasurementState,50.42
231173665,11/04/2019,23:40:00,TemperatureState,21.27
231173664,11/04/2019,23:40:00,LuminescenceState,1.39
231173663,11/04/2019,23:40:00,HumidityMeasurementState,50.42
231173648,11/04/2019,23:30:00,TemperatureState,21.27
231173647,11/04/2019,23:30:00,LuminescenceState,1.39
231173646,11/04/2019,23:30:00,HumidityMeasurementState,50.42
231173631,11/04/2019,23:20:00,TemperatureState,21.27
231173630,11/04/2019,23:20:00,LuminescenceState,1.39
231173629,11/04/2019,23:20:00,HumidityMeasurementState,50.42
231173614,11/04/2019,23:10:00,TemperatureState,21.5
231173613,11/04/2019,23:10:00,LuminescenceState,1.39
231173612,11/04/2019,23:10:00,HumidityMeasurementState,50.35
231173597,11/04/2019,23:00:00,TemperatureState,21.5
231173596,11/04/2019,23:00:00,LuminescenceState,1.39
231173595,11/04/2019,23:00:00,HumidityMeasurementState,50.35
231173580,11/04/2019,22:50:00,TemperatureState,21.5
231173579,11/04/2019,22:50:00,LuminescenceState,1.39
231173578,11/04/2019,22:50:00,HumidityMeasurementState,50.35
231173563,11/04/2019,22:40:00,TemperatureState,21.5
231173562,11/04/2019,22:40:00,LuminescenceState,1.39
231173561,11/04/2019,22:40:00,HumidityMeasurementState,50.35
231173546,11/04/2019,22:30:00,TemperatureState,21.5
231173545,11/04/2019,22:30:00,LuminescenceState,1.39
231173544,11/04/2019,22:30:00,HumidityMeasurementState,50.35
231173529,11/04/2019,22:20:00,TemperatureState,21.74
231173528,11/04/2019,22:20:00,LuminescenceState,1.39
231173527,11/04/2019,22:20:00,HumidityMeasurementState,50.23
231173512,11/04/2019,22:10:00,TemperatureState,21.74
231173511,11/04/2019,22:10:00,LuminescenceState,1.39
231173510,11/04/2019,22:10:00,HumidityMeasurementState,50.23
231173495,11/04/2019,22:00:00,TemperatureState,21.74
231173494,11/04/2019,22:00:00,LuminescenceState,1.39
231173493,11/04/2019,22:00:00,HumidityMeasurementState,50.23
231173478,11/04/2019,21:50:00,TemperatureState,21.74
231173477,11/04/2019,21:50:00,LuminescenceState,1.39
231173476,11/04/2019,21:50:00,HumidityMeasurementState,50.23
231173461,11/04/2019,21:40:00,TemperatureState,21.95
231173460,11/04/2019,21:40:00,LuminescenceState,1.39
231173459,11/04/2019,21:40:00,HumidityMeasurementState,50.12
231173444,11/04/2019,21:30:00,TemperatureState,21.95
231173443,11/04/2019,21:30:00,LuminescenceState,1.39
231173442,11/04/2019,21:30:00,HumidityMeasurementState,50.12
231173416,11/04/2019,21:20:00,TemperatureState,21.95
231173415,11/04/2019,21:20:00,LuminescenceState,1.39
231173414,11/04/2019,21:20:00,HumidityMeasurementState,50.12
231173398,11/04/2019,21:10:00,TemperatureState,22.15
231173397,11/04/2019,21:10:00,LuminescenceState,1.39
231173396,11/04/2019,21:10:00,HumidityMeasurementState,50.0
231173381,11/04/2019,21:00:00,TemperatureState,22.15
231173380,11/04/2019,21:00:00,LuminescenceState,1.39
231173379,11/04/2019,21:00:00,HumidityMeasurementState,50.0
231173364,11/04/2019,20:50:00,TemperatureState,22.15
231173363,11/04/2019,20:50:00,LuminescenceState,1.39
231173362,11/04/2019,20:50:00,HumidityMeasurementState,50.0
231173347,11/04/2019,20:40:00,TemperatureState,22.38
231173346,11/04/2019,20:40:00,LuminescenceState,1.39
231173345,11/04/2019,20:40:00,HumidityMeasurementState,49.81
231173328,11/04/2019,20:30:00,TemperatureState,22.38
231173327,11/04/2019,20:30:00,LuminescenceState,1.39
231173326,11/04/2019,20:30:00,HumidityMeasurementState,49.81
231173311,11/04/2019,20:20:00,TemperatureState,22.38
231173310,11/04/2019,20:20:00,LuminescenceState,1.39
231173309,11/04/2019,20:20:00,HumidityMeasurementState,49.81
231143423,11/04/2019,20:10:00,TemperatureState,22.38
231143422,11/04/2019,20:10:00,LuminescenceState,1.39
231143421,11/04/2019,20:10:00,HumidityMeasurementState,49.81
231143406,11/04/2019,20:00:00,TemperatureState,22.58
231143405,11/04/2019,20:00:00,LuminescenceState,1.39
231143404,11/04/2019,20:00:00,HumidityMeasurementState,49.7
231143389,11/04/2019,19:50:00,TemperatureState,22.58
231143388,11/04/2019,19:50:00,LuminescenceState,1.39
231143387,11/04/2019,19:50:00,HumidityMeasurementState,49.7
231143372,11/04/2019,19:40:00,TemperatureState,22.8
231143371,11/04/2019,19:40:00,LuminescenceState,1.39
231143370,11/04/2019,19:40:00,HumidityMeasurementState,49.54
231143355,11/04/2019,19:30:00,TemperatureState,23.02
231143354,11/04/2019,19:30:00,LuminescenceState,1.39
231143353,11/04/2019,19:30:00,HumidityMeasurementState,49.2
231143344,11/04/2019,19:22:48,MovementState,notMoving
231143331,11/04/2019,19:20:00,TemperatureState,23.17
231143330,11/04/2019,19:20:00,LuminescenceState,45.47
231143329,11/04/2019,19:20:00,HumidityMeasurementState,48.93
231143323,11/04/2019,19:17:59,MovementState,isMoving
231143321,11/04/2019,19:14:35,MovementState,notMoving
231143304,11/04/2019,19:10:00,TemperatureState,23.17
231143303,11/04/2019,19:10:00,LuminescenceState,45.47
231143302,11/04/2019,19:10:00,HumidityMeasurementState,48.93
231143288,11/04/2019,19:03:30,MovementState,isMoving
231143277,11/04/2019,19:00:00,TemperatureState,23.37
231143276,11/04/2019,19:00:00,LuminescenceState,45.64
231143275,11/04/2019,19:00:00,HumidityMeasurementState,49.38
231143272,11/04/2019,19:00:02,MovementState,notMoving
231143246,11/04/2019,18:50:00,TemperatureState,23.37
231143245,11/04/2019,18:50:00,LuminescenceState,45.64
231143244,11/04/2019,18:50:00,HumidityMeasurementState,49.38
231143229,11/04/2019,18:40:00,TemperatureState,23.37
231143228,11/04/2019,18:40:00,LuminescenceState,45.64
231143227,11/04/2019,18:40:00,HumidityMeasurementState,49.38
231143212,11/04/2019,18:30:00,TemperatureState,23.37
231143211,11/04/2019,18:30:00,LuminescenceState,45.64
231143210,11/04/2019,18:30:00,HumidityMeasurementState,49.38
231143204,11/04/2019,18:29:34,MovementState,isMoving
231143203,11/04/2019,18:29:23,MovementState,notMoving
231143200,11/04/2019,18:20:31,MovementState,isMoving
231143198,11/04/2019,18:20:20,MovementState,notMoving
231143188,11/04/2019,18:20:00,TemperatureState,23.37
231143187,11/04/2019,18:20:00,LuminescenceState,45.64
231143186,11/04/2019,18:20:00,HumidityMeasurementState,49.38
231143177,11/04/2019,18:13:28,MovementState,isMoving
231143176,11/04/2019,18:13:12,MovementState,notMoving
231143166,11/04/2019,18:10:00,TemperatureState,23.15
231143165,11/04/2019,18:10:00,LuminescenceState,46.68
231143164,11/04/2019,18:10:00,HumidityMeasurementState,49.74
231143154,11/04/2019,18:06:37,MovementState,isMoving
231143153,11/04/2019,18:06:21,MovementState,notMoving
231143141,11/04/2019,18:00:00,TemperatureState,22.94
231143140,11/04/2019,18:00:00,LuminescenceState,47.56
231143139,11/04/2019,18:00:00,HumidityMeasurementState,49.8
231143121,11/04/2019,17:51:02,MovementState,isMoving
231143119,11/04/2019,17:50:51,MovementState,notMoving
231143109,11/04/2019,17:50:00,TemperatureState,22.94
231143108,11/04/2019,17:50:00,LuminescenceState,47.56
231143107,11/04/2019,17:50:00,HumidityMeasurementState,49.8
231143094,11/04/2019,17:46:24,MovementState,isMoving
231143092,11/04/2019,17:46:07,MovementState,notMoving
231143089,11/04/2019,17:43:45,MovementState,isMoving
231143087,11/04/2019,17:43:30,MovementState,notMoving
231143076,11/04/2019,17:40:00,TemperatureState,22.94
231143075,11/04/2019,17:40:00,LuminescenceState,47.56
231143074,11/04/2019,17:40:00,HumidityMeasurementState,49.8
231143050,11/04/2019,17:30:00,TemperatureState,22.94
231143049,11/04/2019,17:30:00,LuminescenceState,47.56
231143048,11/04/2019,17:30:00,HumidityMeasurementState,49.8
231143039,11/04/2019,17:28:04,MovementState,isMoving
231143038,11/04/2019,17:27:44,MovementState,notMoving
231143033,11/04/2019,17:25:21,MovementState,isMoving
231143031,11/04/2019,17:24:59,MovementState,notMoving
231143015,11/04/2019,17:20:00,TemperatureState,22.94
231143014,11/04/2019,17:20:00,LuminescenceState,47.56
231143013,11/04/2019,17:20:00,HumidityMeasurementState,49.8
231143001,11/04/2019,17:13:50,MovementState,isMoving
231142997,11/04/2019,17:12:58,MovementState,notMoving
231142983,11/04/2019,17:10:00,TemperatureState,23.18
231142982,11/04/2019,17:10:00,LuminescenceState,47.38
231142981,11/04/2019,17:10:00,HumidityMeasurementState,50.33
231142975,11/04/2019,17:08:31,MovementState,isMoving
231142974,11/04/2019,17:08:14,MovementState,notMoving
231142973,11/04/2019,17:03:33,MovementState,isMoving
231142971,11/04/2019,17:03:09,MovementState,notMoving
231142958,11/04/2019,17:00:00,TemperatureState,23.18
231142957,11/04/2019,17:00:00,LuminescenceState,47.38
231142956,11/04/2019,17:00:00,HumidityMeasurementState,50.33
231142934,11/04/2019,16:50:00,TemperatureState,23.09
231142933,11/04/2019,16:50:00,LuminescenceState,49.65
231142932,11/04/2019,16:50:00,HumidityMeasurementState,54.41
231142922,11/04/2019,16:47:51,MovementState,isMoving
231142921,11/04/2019,16:47:40,MovementState,notMoving
231142920,11/04/2019,16:45:14,MovementState,isMoving
231142919,11/04/2019,16:44:43,MovementState,notMoving
231142906,11/04/2019,16:40:00,TemperatureState,23.09
231142905,11/04/2019,16:40:00,LuminescenceState,49.65
231142904,11/04/2019,16:40:00,HumidityMeasurementState,54.41
231142890,11/04/2019,16:36:06,MovementState,isMoving
231142889,11/04/2019,16:35:42,MovementState,notMoving
231142876,11/04/2019,16:30:00,TemperatureState,23.09
231142875,11/04/2019,16:30:00,LuminescenceState,49.65
231142874,11/04/2019,16:30:00,HumidityMeasurementState,54.41
231142860,11/04/2019,16:26:43,MovementState,isMoving
231142859,11/04/2019,16:26:29,MovementState,notMoving
231142849,11/04/2019,16:20:00,TemperatureState,23.09
231142848,11/04/2019,16:20:00,LuminescenceState,53.48
231142847,11/04/2019,16:20:00,HumidityMeasurementState,54.41
231142841,11/04/2019,16:19:46,MovementState,isMoving
231142840,11/04/2019,16:19:26,MovementState,notMoving
231142828,11/04/2019,16:10:00,TemperatureState,23.02
231142827,11/04/2019,16:10:00,LuminescenceState,5.74
231142826,11/04/2019,16:10:00,HumidityMeasurementState,53.4
231142819,11/04/2019,16:08:15,MovementState,isMoving
231142817,11/04/2019,16:06:24,MovementState,notMoving
231142813,11/04/2019,16:03:53,MovementState,isMoving
231107610,11/04/2019,16:00:53,MovementState,notMoving
231107600,11/04/2019,16:00:00,TemperatureState,22.85
231107599,11/04/2019,16:00:00,LuminescenceState,52.78
231107598,11/04/2019,16:00:00,HumidityMeasurementState,49.05
231107577,11/04/2019,15:50:00,TemperatureState,22.61
231107576,11/04/2019,15:50:00,LuminescenceState,55.22
231107575,11/04/2019,15:50:00,HumidityMeasurementState,49.09
231107568,11/04/2019,15:49:39,MovementState,isMoving
231107567,11/04/2019,15:49:29,MovementState,notMoving
231107557,11/04/2019,15:42:41,MovementState,isMoving
231107545,11/04/2019,15:40:00,TemperatureState,22.61
231107544,11/04/2019,15:40:00,LuminescenceState,55.22
231107543,11/04/2019,15:40:00,HumidityMeasurementState,49.09
231107535,11/04/2019,15:35:32,MovementState,notMoving
231107532,11/04/2019,15:33:09,MovementState,isMoving
231107531,11/04/2019,15:32:56,MovementState,notMoving
231107516,11/04/2019,15:30:00,TemperatureState,22.34
231107515,11/04/2019,15:30:00,LuminescenceState,58.88
231107514,11/04/2019,15:30:00,HumidityMeasurementState,49.42
231107508,11/04/2019,15:28:25,MovementState,isMoving
231107507,11/04/2019,15:27:32,MovementState,notMoving
231107505,11/04/2019,15:25:06,MovementState,isMoving
231107504,11/04/2019,15:24:25,MovementState,notMoving
231107501,11/04/2019,15:22:06,MovementState,isMoving
231107489,11/04/2019,15:20:00,TemperatureState,22.21
231107488,11/04/2019,15:20:00,LuminescenceState,10.8
231107487,11/04/2019,15:20:00,HumidityMeasurementState,49.09
231107470,11/04/2019,15:10:00,TemperatureState,22.21
231107469,11/04/2019,15:10:00,LuminescenceState,10.8
231107468,11/04/2019,15:10:00,HumidityMeasurementState,49.09
231107460,11/04/2019,15:08:11,MovementState,notMoving
231107457,11/04/2019,15:05:49,MovementState,isMoving
231107444,11/04/2019,15:00:00,TemperatureState,22.21
231107443,11/04/2019,15:00:00,LuminescenceState,10.8
231107442,11/04/2019,15:00:00,HumidityMeasurementState,49.09
231107426,11/04/2019,14:50:00,TemperatureState,22.21
231107425,11/04/2019,14:50:00,LuminescenceState,12.71
231107424,11/04/2019,14:50:00,HumidityMeasurementState,49.09
231107407,11/04/2019,14:40:00,TemperatureState,22.26
231107406,11/04/2019,14:40:00,LuminescenceState,18.64
231107405,11/04/2019,14:40:00,HumidityMeasurementState,49.33
231107387,11/04/2019,14:30:00,TemperatureState,22.26
231107386,11/04/2019,14:30:00,LuminescenceState,18.64
231107384,11/04/2019,14:30:00,HumidityMeasurementState,49.33
231107383,11/04/2019,14:30:03,MovementState,notMoving
231107375,11/04/2019,14:27:40,MovementState,isMoving
231107374,11/04/2019,14:26:30,MovementState,notMoving
231107371,11/04/2019,14:22:01,MovementState,isMoving
231107361,11/04/2019,14:20:00,TemperatureState,22.26
231107360,11/04/2019,14:20:00,LuminescenceState,18.64
231107359,11/04/2019,14:20:00,HumidityMeasurementState,49.33
231107351,11/04/2019,14:16:46,MovementState,notMoving
231107347,11/04/2019,14:14:28,MovementState,isMoving
231107346,11/04/2019,14:13:29,MovementState,notMoving
231107342,11/04/2019,14:11:11,MovementState,isMoving
231107341,11/04/2019,14:10:48,MovementState,notMoving
231107329,11/04/2019,14:10:00,TemperatureState,22.13
231107328,11/04/2019,14:10:00,LuminescenceState,26.82
231107327,11/04/2019,14:10:00,HumidityMeasurementState,49.14
231107315,11/04/2019,14:03:56,MovementState,isMoving
231107303,11/04/2019,14:00:00,TemperatureState,22.05
231107302,11/04/2019,14:00:00,LuminescenceState,35.36
231107301,11/04/2019,14:00:00,HumidityMeasurementState,49.24
231107292,11/04/2019,13:52:42,MovementState,notMoving
231107288,11/04/2019,13:50:21,MovementState,isMoving
231107276,11/04/2019,13:50:00,TemperatureState,21.81
231107275,11/04/2019,13:50:00,LuminescenceState,37.63
231107274,11/04/2019,13:50:00,HumidityMeasurementState,49.66
231107273,11/04/2019,13:50:05,MovementState,notMoving
231107263,11/04/2019,13:47:35,MovementState,isMoving
231107261,11/04/2019,13:46:00,MovementState,notMoving
231107241,11/04/2019,13:40:00,TemperatureState,21.81
231107240,11/04/2019,13:40:00,LuminescenceState,37.63
231107239,11/04/2019,13:40:00,HumidityMeasurementState,49.66
231107230,11/04/2019,13:34:46,MovementState,isMoving
231107226,11/04/2019,13:30:54,MovementState,notMoving
231107216,11/04/2019,13:30:00,TemperatureState,21.24
231107215,11/04/2019,13:30:00,LuminescenceState,52.26
231107214,11/04/2019,13:30:00,HumidityMeasurementState,49.97
