Class,Value,Timestamp
Bedroom,0,2019-03-15 20:20:35
Bedroom,1,2019-03-15 20:21:02
Bedroom,0,2019-03-15 20:23:21
Bedroom,1,2019-03-15 21:59:16
Bedroom,0,2019-03-15 22:03:26
Bedroom,1,2019-03-15 22:05:11
Bedroom,0,2019-03-15 22:09:28
Bedroom,1,2019-03-16 03:17:04
Bedroom,0,2019-03-16 03:19:15
Bedroom,1,2019-03-16 03:21:05
Bedroom,0,2019-03-16 03:23:31
Bedroom,1,2019-03-16 05:16:10
Bedroom,0,2019-03-16 05:18:17
Bedroom,1,2019-03-16 05:55:34
Bedroom,0,2019-03-16 05:57:41
Bedroom,1,2019-03-16 06:20:41
Bedroom,0,2019-03-16 06:22:55
Bedroom,1,2019-03-16 06:23:12
Bedroom,0,2019-03-16 06:25:30
Bedroom,1,2019-03-16 06:29:52
Bedroom,0,2019-03-16 06:36:11
Bedroom,1,2019-03-16 06:58:12
Bedroom,0,2019-03-16 07:00:19
Bedroom,1,2019-03-16 07:15:37
Bedroom,0,2019-03-16 07:17:49
Bedroom,1,2019-03-16 07:42:32
Bedroom,0,2019-03-16 07:44:51
Bedroom,1,2019-03-16 08:05:40
Bedroom,0,2019-03-16 08:07:48
Bedroom,1,2019-03-16 08:10:43
Bedroom,0,2019-03-16 08:19:25
Bedroom,1,2019-03-16 08:19:36
Bedroom,0,2019-03-16 08:21:48
Bedroom,1,2019-03-16 08:24:55
Bedroom,0,2019-03-16 08:27:13
Bedroom,1,2019-03-16 08:33:15
Bedroom,0,2019-03-16 08:37:32
Bedroom,1,2019-03-16 09:01:48
Bedroom,0,2019-03-16 09:03:59
Bedroom,0,2019-03-18 10:38:32
Bedroom,1,2019-03-18 14:45:27
Bedroom,0,2019-03-18 14:47:41
Bedroom,1,2019-03-18 15:15:18
Bedroom,0,2019-03-18 15:17:27
Bedroom,1,2019-03-18 16:22:10
Bedroom,0,2019-03-18 16:26:40
Bedroom,1,2019-03-18 16:49:19
Bedroom,0,2019-03-18 16:51:35
Bedroom,1,2019-03-18 16:58:51
Bedroom,0,2019-03-18 17:01:06
Bedroom,1,2019-03-18 17:43:58
Bedroom,0,2019-03-18 17:46:11
Bedroom,1,2019-03-18 17:46:47
Bedroom,0,2019-03-18 17:49:15
Bedroom,1,2019-03-18 17:55:24
Bedroom,0,2019-03-18 17:57:38
Bedroom,1,2019-03-18 17:57:57
Bedroom,0,2019-03-18 18:00:18
Bedroom,1,2019-03-18 19:55:12
Bedroom,0,2019-03-18 19:57:26
Bedroom,1,2019-03-18 19:59:00
Bedroom,0,2019-03-18 20:01:21
Bedroom,1,2019-03-18 20:09:46
Bedroom,0,2019-03-18 20:12:07
Bedroom,1,2019-03-18 20:21:34
Bedroom,0,2019-03-18 20:30:07
Bedroom,1,2019-03-18 20:42:21
Bedroom,0,2019-03-18 20:44:43
Bedroom,1,2019-03-18 21:35:51
Bedroom,0,2019-03-18 21:38:05
Bedroom,1,2019-03-18 22:49:53
Bedroom,0,2019-03-18 22:52:14
Bedroom,1,2019-03-18 22:53:31
Bedroom,0,2019-03-18 22:55:45
Bedroom,1,2019-03-19 03:46:07
Bedroom,0,2019-03-19 03:48:29
Bedroom,1,2019-03-19 03:49:34
Bedroom,0,2019-03-19 03:51:48
Bedroom,1,2019-03-19 05:33:14
Bedroom,0,2019-03-19 05:35:27
Bedroom,1,2019-03-19 05:46:27
Bedroom,0,2019-03-19 05:48:57
Bedroom,1,2019-03-19 05:58:59
Bedroom,0,2019-03-19 06:01:15
Bedroom,1,2019-03-19 06:18:58
Bedroom,0,2019-03-19 06:23:28
Bedroom,1,2019-03-19 06:47:27
Bedroom,0,2019-03-19 06:49:45
Bedroom,1,2019-03-19 06:50:00
Bedroom,0,2019-03-19 06:56:07
Bedroom,1,2019-03-19 06:56:19
Bedroom,0,2019-03-19 07:00:42
Bedroom,1,2019-03-19 07:42:07
Bedroom,0,2019-03-19 07:44:28
Bedroom,1,2019-03-19 07:49:11
Bedroom,0,2019-03-19 07:51:28
Bedroom,1,2019-03-19 08:05:25
Bedroom,0,2019-03-19 08:07:38
Bedroom,1,2019-03-19 08:08:04
Bedroom,0,2019-03-19 08:10:25
Bedroom,1,2019-03-19 12:34:55
Bedroom,0,2019-03-19 12:37:16
Bedroom,1,2019-03-19 12:39:34
Bedroom,0,2019-03-19 12:41:51
Bedroom,1,2019-03-19 12:53:01
Bedroom,0,2019-03-19 12:55:14
Bedroom,1,2019-03-19 16:47:19
Bedroom,0,2019-03-19 16:49:32
Bedroom,1,2019-03-19 17:02:16
Bedroom,0,2019-03-19 17:04:29
Bedroom,1,2019-03-19 17:04:49
Bedroom,0,2019-03-19 17:07:04
Bedroom,1,2019-03-19 17:07:36
Bedroom,0,2019-03-19 17:09:56
Bedroom,1,2019-03-19 17:21:09
Bedroom,0,2019-03-19 17:23:19
Bedroom,1,2019-03-19 17:52:59
Bedroom,0,2019-03-19 17:55:08
Bedroom,1,2019-03-19 18:02:27
Bedroom,0,2019-03-19 18:04:48
Bedroom,1,2019-03-19 18:06:17
Bedroom,0,2019-03-19 18:08:38
Bedroom,1,2019-03-19 18:27:40
Bedroom,0,2019-03-19 18:29:50
Bedroom,1,2019-03-19 18:33:16
Bedroom,0,2019-03-19 18:35:26
Bedroom,1,2019-03-19 18:37:01
Bedroom,0,2019-03-19 18:39:14
Bedroom,1,2019-03-19 18:41:57
Bedroom,0,2019-03-19 18:44:05
Bedroom,1,2019-03-19 20:01:22
Bedroom,0,2019-03-19 20:03:51
Bedroom,1,2019-03-19 20:25:55
Bedroom,0,2019-03-19 20:30:10
Bedroom,1,2019-03-19 20:31:38
Bedroom,0,2019-03-19 20:33:54
Bedroom,1,2019-03-19 21:55:25
Bedroom,0,2019-03-19 21:57:53
Bedroom,1,2019-03-19 21:59:44
Bedroom,0,2019-03-19 22:01:53
Bedroom,1,2019-03-20 02:32:29
Bedroom,0,2019-03-20 02:34:47
Bedroom,1,2019-03-20 02:36:14
Bedroom,0,2019-03-20 02:38:35
Bedroom,1,2019-03-20 05:26:17
Bedroom,0,2019-03-20 05:28:38
Bedroom,1,2019-03-20 05:57:12
Bedroom,0,2019-03-20 05:59:34
Bedroom,1,2019-03-20 06:06:08
Bedroom,0,2019-03-20 06:08:28
Bedroom,1,2019-03-20 06:14:26
Bedroom,0,2019-03-20 06:16:46
Bedroom,1,2019-03-20 06:29:16
Bedroom,0,2019-03-20 06:31:37
Bedroom,1,2019-03-20 06:42:32
Bedroom,0,2019-03-20 06:44:42
Bedroom,1,2019-03-20 06:45:01
Bedroom,0,2019-03-20 06:49:13
Bedroom,1,2019-03-20 06:49:23
Bedroom,0,2019-03-20 06:51:45
Bedroom,1,2019-03-20 06:51:59
Bedroom,0,2019-03-20 06:54:18
Bedroom,1,2019-03-20 06:54:31
Bedroom,0,2019-03-20 06:58:44
Bedroom,1,2019-03-20 07:32:58
Bedroom,0,2019-03-20 07:35:12
Bedroom,1,2019-03-20 07:42:01
Bedroom,0,2019-03-20 07:44:22
Bedroom,1,2019-03-20 07:45:07
Bedroom,0,2019-03-20 07:47:20
Bedroom,1,2019-03-20 07:51:03
Bedroom,0,2019-03-20 07:55:30
Bedroom,1,2019-03-20 07:59:11
Bedroom,0,2019-03-20 08:01:32
Bedroom,1,2019-03-20 08:35:00
Bedroom,0,2019-03-20 08:37:09
Bedroom,1,2019-03-20 08:50:44
Bedroom,0,2019-03-20 08:52:58
Bedroom,1,2019-03-20 11:26:24
Bedroom,0,2019-03-20 11:28:37
Bedroom,1,2019-03-20 14:28:36
Bedroom,0,2019-03-20 14:30:49
Bedroom,1,2019-03-20 14:41:42
Bedroom,0,2019-03-20 14:44:04
Bedroom,1,2019-03-20 15:00:44
Bedroom,0,2019-03-20 15:03:04
Bedroom,1,2019-03-20 17:15:48
Bedroom,0,2019-03-20 17:20:31
Bedroom,1,2019-03-20 17:47:34
Bedroom,0,2019-03-20 17:50:02
Bedroom,1,2019-03-20 17:50:37
Bedroom,0,2019-03-20 17:52:58
Bedroom,1,2019-03-20 20:13:02
Bedroom,0,2019-03-20 20:15:15
Bedroom,1,2019-03-20 20:20:47
Bedroom,0,2019-03-20 20:25:12
Bedroom,1,2019-03-20 20:25:41
Bedroom,0,2019-03-20 20:27:54
Bedroom,1,2019-03-20 20:28:33
Bedroom,0,2019-03-20 20:30:48
Bedroom,1,2019-03-20 21:38:27
Bedroom,0,2019-03-20 21:40:37
Bedroom,1,2019-03-20 21:57:16
Bedroom,0,2019-03-20 21:59:37
Bedroom,1,2019-03-20 22:01:28
Bedroom,0,2019-03-20 22:03:37
Bedroom,1,2019-03-21 04:27:45
Bedroom,0,2019-03-21 04:29:59
Bedroom,1,2019-03-21 05:03:29
Bedroom,0,2019-03-21 05:05:50
Bedroom,1,2019-03-21 05:06:12
Bedroom,0,2019-03-21 05:08:29
Bedroom,1,2019-03-21 05:41:03
Bedroom,0,2019-03-21 05:43:16
Bedroom,1,2019-03-21 05:58:22
Bedroom,0,2019-03-21 06:00:46
Bedroom,1,2019-03-21 06:08:14
Bedroom,0,2019-03-21 06:10:42
Bedroom,1,2019-03-21 06:30:42
Bedroom,0,2019-03-21 06:32:56
Bedroom,1,2019-03-21 06:43:21
Bedroom,0,2019-03-21 06:54:13
Bedroom,1,2019-03-21 06:59:53
Bedroom,0,2019-03-21 07:02:14
