Timestamp,HumidityMeasurementState,LuminescenceState,TemperatureState
2019-03-09 00:50:00,52.02,0.87,16.13
2019-03-09 01:00:00,52.02,0.87,16.13
2019-03-09 01:10:00,52.02,0.87,16.13
2019-03-09 01:20:00,52.02,0.87,16.13
2019-03-09 01:30:00,52.02,0.87,16.13
2019-03-09 01:40:00,52.02,0.87,16.13
2019-03-09 01:50:00,52.02,0.87,16.13
2019-03-09 02:00:00,52.02,0.87,16.13
2019-03-09 02:10:00,52.02,0.87,16.13
2019-03-09 02:20:00,52.02,0.87,16.13
2019-03-09 02:30:00,52.02,0.87,16.13
2019-03-09 02:40:00,52.02,0.87,16.13
2019-03-09 02:50:00,52.02,0.87,16.13
2019-03-09 03:00:00,49.54,0.87,15.93
2019-03-09 03:10:00,49.54,0.87,15.93
2019-03-09 03:20:00,49.54,0.87,15.93
2019-03-09 03:30:00,49.54,0.87,15.93
2019-03-09 03:40:00,49.54,0.87,15.93
2019-03-09 03:50:00,49.54,0.87,15.93
2019-03-09 04:00:00,49.54,0.87,15.93
2019-03-09 04:10:00,49.54,0.87,15.93
2019-03-09 04:20:00,49.54,0.87,15.93
2019-03-09 04:30:00,49.54,0.87,15.93
2019-03-09 04:40:00,49.54,0.87,15.93
2019-03-09 04:50:00,49.54,0.87,15.93
2019-03-09 05:00:00,49.54,0.87,15.93
2019-03-09 05:10:00,49.54,0.87,15.93
2019-03-09 05:20:00,49.54,0.87,15.93
2019-03-09 05:30:00,49.54,0.87,15.93
2019-03-09 05:40:00,49.06,0.87,15.73
2019-03-09 05:50:00,49.06,0.87,15.73
2019-03-09 06:00:00,49.06,0.87,15.73
2019-03-09 06:10:00,49.06,0.87,15.73
2019-03-09 06:20:00,49.06,0.87,15.73
2019-03-09 06:30:00,49.06,0.87,15.73
2019-03-09 06:40:00,49.06,0.87,15.73
2019-03-09 06:50:00,49.06,0.87,15.73
2019-03-09 07:00:00,49.06,0.87,15.73
2019-03-09 07:10:00,49.06,0.87,15.73
2019-03-09 07:20:00,49.06,0.87,15.73
2019-03-09 07:30:00,49.06,0.87,15.73
2019-03-09 07:40:00,49.06,0.87,15.73
2019-03-09 07:50:00,49.06,0.87,15.73
2019-03-09 08:00:00,49.06,0.87,15.73
2019-03-09 08:10:00,49.06,0.87,15.73
2019-03-09 08:20:00,49.06,0.87,15.73
2019-03-09 08:30:00,49.06,0.87,15.73
2019-03-09 08:40:00,48.7,0.87,15.52
2019-03-09 08:50:00,48.7,0.87,15.52
2019-03-09 09:00:00,48.7,0.87,15.52
2019-03-09 09:10:00,48.7,0.87,15.52
2019-03-09 09:20:00,48.7,0.87,15.52
2019-03-09 09:30:00,48.7,0.87,15.52
2019-03-09 09:40:00,49.22,14.45,15.52
2019-03-09 09:50:00,49.05,8.01,15.55
