Class,Value,Timestamp
Livingroom,0,2019-03-19 20:25:35
Livingroom,1,2019-03-20 06:01:43
Livingroom,0,2019-03-20 06:04:04
Livingroom,1,2019-03-20 06:16:24
Livingroom,0,2019-03-20 06:18:46
Livingroom,1,2019-03-20 06:43:01
Livingroom,0,2019-03-20 06:45:15
Livingroom,1,2019-03-20 06:57:09
Livingroom,0,2019-03-20 07:03:47
Livingroom,1,2019-03-20 07:29:37
Livingroom,0,2019-03-20 07:33:51
Livingroom,1,2019-03-20 07:34:09
Livingroom,0,2019-03-20 07:36:18
Livingroom,1,2019-03-20 07:46:20
Livingroom,0,2019-03-20 07:48:34
Livingroom,1,2019-03-20 07:54:12
Livingroom,0,2019-03-20 07:58:38
Livingroom,1,2019-03-20 08:00:04
Livingroom,0,2019-03-20 08:02:13
Livingroom,1,2019-03-20 08:14:08
Livingroom,0,2019-03-20 08:16:30
Livingroom,1,2019-03-20 08:17:37
Livingroom,0,2019-03-20 08:19:47
Livingroom,1,2019-03-20 08:26:39
Livingroom,0,2019-03-20 08:28:53
Livingroom,1,2019-03-20 08:29:08
Livingroom,0,2019-03-20 08:33:33
Livingroom,1,2019-03-20 08:38:00
Livingroom,0,2019-03-20 08:40:10
Livingroom,1,2019-03-20 08:40:36
Livingroom,0,2019-03-20 08:42:49
Livingroom,1,2019-03-20 08:44:05
Livingroom,0,2019-03-20 08:50:26
Livingroom,1,2019-03-20 08:52:17
Livingroom,0,2019-03-20 08:54:31
Livingroom,1,2019-03-20 08:55:51
Livingroom,0,2019-03-20 08:58:08
Livingroom,1,2019-03-20 08:58:53
Livingroom,0,2019-03-20 09:03:00
Livingroom,1,2019-03-20 09:04:31
Livingroom,0,2019-03-20 09:09:02
Livingroom,1,2019-03-20 09:09:40
Livingroom,0,2019-03-20 09:12:02
Livingroom,1,2019-03-20 09:12:17
Livingroom,0,2019-03-20 09:14:31
Livingroom,1,2019-03-20 09:15:31
Livingroom,0,2019-03-20 09:17:46
Livingroom,1,2019-03-20 09:18:59
Livingroom,0,2019-03-20 09:23:19
Livingroom,1,2019-03-20 09:23:31
Livingroom,0,2019-03-20 09:25:45
Livingroom,1,2019-03-20 09:27:00
Livingroom,0,2019-03-20 09:29:21
Livingroom,1,2019-03-20 09:38:31
Livingroom,0,2019-03-20 09:40:54
Livingroom,1,2019-03-20 09:41:41
Livingroom,0,2019-03-20 09:43:55
Livingroom,1,2019-03-20 09:45:04
Livingroom,0,2019-03-20 09:47:18
Livingroom,1,2019-03-20 09:48:15
Livingroom,0,2019-03-20 10:05:20
Livingroom,1,2019-03-20 10:05:34
Livingroom,0,2019-03-20 10:09:46
Livingroom,1,2019-03-20 10:10:48
Livingroom,0,2019-03-20 10:13:11
Livingroom,1,2019-03-20 10:13:34
Livingroom,0,2019-03-20 10:15:48
Livingroom,1,2019-03-20 10:18:04
Livingroom,0,2019-03-20 10:24:26
Livingroom,1,2019-03-20 10:25:05
Livingroom,0,2019-03-20 10:27:27
Livingroom,1,2019-03-20 10:29:31
Livingroom,0,2019-03-20 10:31:40
Livingroom,1,2019-03-20 10:31:50
Livingroom,0,2019-03-20 10:38:41
Livingroom,1,2019-03-20 10:43:43
Livingroom,0,2019-03-20 10:46:02
Livingroom,1,2019-03-20 11:20:23
Livingroom,0,2019-03-20 11:22:38
Livingroom,1,2019-03-20 11:28:13
Livingroom,0,2019-03-20 11:30:28
Livingroom,1,2019-03-20 13:12:47
Livingroom,0,2019-03-20 13:17:08
Livingroom,1,2019-03-20 13:17:31
Livingroom,0,2019-03-20 13:23:46
Livingroom,1,2019-03-20 14:18:26
Livingroom,0,2019-03-20 14:20:48
Livingroom,1,2019-03-20 14:21:04
Livingroom,0,2019-03-20 14:23:18
Livingroom,1,2019-03-20 14:23:32
Livingroom,0,2019-03-20 14:25:43
Livingroom,1,2019-03-20 14:26:31
Livingroom,0,2019-03-20 14:34:41
Livingroom,1,2019-03-20 14:35:15
Livingroom,0,2019-03-20 14:37:24
Livingroom,1,2019-03-20 14:38:08
Livingroom,0,2019-03-20 14:40:18
Livingroom,1,2019-03-20 14:40:38
Livingroom,0,2019-03-20 14:42:59
Livingroom,1,2019-03-20 14:43:59
Livingroom,0,2019-03-20 14:50:29
Livingroom,1,2019-03-20 14:58:45
Livingroom,0,2019-03-20 15:03:14
Livingroom,1,2019-03-20 15:03:26
Livingroom,0,2019-03-20 15:05:47
Livingroom,1,2019-03-20 15:06:00
Livingroom,0,2019-03-20 15:08:13
