Class,Value,Timestamp
Kitchen,1,2019-03-20 06:57:07
Kitchen,0,2019-03-20 06:59:46
Kitchen,1,2019-03-20 07:35:09
Kitchen,0,2019-03-20 07:37:27
Kitchen,1,2019-03-20 07:46:22
Kitchen,0,2019-03-20 07:48:52
Kitchen,1,2019-03-20 07:54:21
Kitchen,0,2019-03-20 07:56:54
Kitchen,1,2019-03-20 08:02:25
Kitchen,0,2019-03-20 08:04:56
Kitchen,1,2019-03-20 08:05:09
Kitchen,0,2019-03-20 08:12:08
Kitchen,1,2019-03-20 08:13:50
Kitchen,0,2019-03-20 08:18:38
Kitchen,1,2019-03-20 08:26:47
Kitchen,0,2019-03-20 08:29:21
Kitchen,1,2019-03-20 08:48:27
Kitchen,0,2019-03-20 08:51:06
Kitchen,1,2019-03-20 08:52:20
Kitchen,0,2019-03-20 08:54:44
Kitchen,1,2019-03-20 08:55:09
Kitchen,0,2019-03-20 08:57:40
Kitchen,1,2019-03-20 08:58:21
Kitchen,0,2019-03-20 09:05:55
Kitchen,1,2019-03-20 09:11:42
Kitchen,0,2019-03-20 09:14:10
Kitchen,1,2019-03-20 09:15:33
Kitchen,0,2019-03-20 09:17:57
Kitchen,1,2019-03-20 09:21:13
Kitchen,0,2019-03-20 09:25:48
Kitchen,1,2019-03-20 09:38:04
Kitchen,0,2019-03-20 09:52:27
Kitchen,1,2019-03-20 09:59:15
Kitchen,0,2019-03-20 10:01:47
Kitchen,1,2019-03-20 10:07:55
Kitchen,0,2019-03-20 10:10:28
Kitchen,1,2019-03-20 10:10:41
Kitchen,0,2019-03-20 10:13:05
Kitchen,1,2019-03-20 10:13:59
Kitchen,0,2019-03-20 10:16:23
Kitchen,1,2019-03-20 10:16:34
Kitchen,0,2019-03-20 10:21:34
Kitchen,1,2019-03-20 10:28:19
Kitchen,0,2019-03-20 10:30:43
Kitchen,1,2019-03-20 10:31:01
Kitchen,0,2019-03-20 10:35:40
Kitchen,1,2019-03-20 10:36:51
Kitchen,0,2019-03-20 10:39:10
Kitchen,1,2019-03-20 11:23:51
Kitchen,0,2019-03-20 11:26:22
Kitchen,1,2019-03-20 11:28:07
Kitchen,0,2019-03-20 11:30:31
Kitchen,1,2019-03-20 13:16:37
Kitchen,0,2019-03-20 13:19:08
Kitchen,1,2019-03-20 13:19:17
Kitchen,0,2019-03-20 13:21:49
Kitchen,1,2019-03-20 14:19:10
Kitchen,0,2019-03-20 14:21:33
Kitchen,1,2019-03-20 14:21:52
Kitchen,0,2019-03-20 14:26:39
Kitchen,1,2019-03-20 14:28:33
Kitchen,0,2019-03-20 14:44:19
Kitchen,1,2019-03-20 14:46:40
Kitchen,0,2019-03-20 14:48:59
Kitchen,1,2019-03-20 14:59:00
Kitchen,0,2019-03-20 15:01:19
Kitchen,1,2019-03-20 15:04:38
Kitchen,0,2019-03-20 15:21:02
Kitchen,1,2019-03-20 15:21:13
Kitchen,0,2019-03-20 15:25:46
Kitchen,1,2019-03-20 15:53:27
Kitchen,0,2019-03-20 15:55:53
Kitchen,1,2019-03-20 15:56:21
Kitchen,0,2019-03-20 16:01:06
Kitchen,1,2019-03-20 16:01:30
Kitchen,0,2019-03-20 16:08:37
Kitchen,1,2019-03-20 16:11:56
Kitchen,0,2019-03-20 16:55:25
Kitchen,1,2019-03-20 16:56:03
Kitchen,0,2019-03-20 17:17:23
Kitchen,1,2019-03-20 17:19:01
Kitchen,0,2019-03-20 17:21:26
Kitchen,1,2019-03-20 17:27:48
Kitchen,0,2019-03-20 17:30:19
Kitchen,1,2019-03-20 17:36:29
Kitchen,0,2019-03-20 17:39:01
Kitchen,1,2019-03-20 17:40:24
Kitchen,0,2019-03-20 17:45:12
Kitchen,1,2019-03-20 17:50:22
Kitchen,0,2019-03-20 17:52:44
Kitchen,1,2019-03-20 17:53:56
Kitchen,0,2019-03-20 17:56:35
Kitchen,1,2019-03-20 18:26:43
Kitchen,0,2019-03-20 19:17:56
Kitchen,1,2019-03-20 19:53:53
Kitchen,0,2019-03-20 19:56:16
Kitchen,1,2019-03-20 20:00:05
Kitchen,0,2019-03-20 20:22:27
Kitchen,1,2019-03-21 06:00:52
Kitchen,0,2019-03-21 06:05:51
Kitchen,1,2019-03-21 06:10:29
Kitchen,0,2019-03-21 06:31:15
Kitchen,1,2019-03-21 06:31:28
Kitchen,0,2019-03-21 06:36:05
Kitchen,1,2019-03-21 06:36:25
Kitchen,0,2019-03-21 06:39:04
Kitchen,1,2019-03-21 06:41:02
Kitchen,0,2019-03-21 06:43:32
Kitchen,1,2019-03-21 07:00:42
Kitchen,0,2019-03-21 07:12:04
Kitchen,1,2019-03-21 07:12:27
Kitchen,0,2019-03-21 07:15:00
Kitchen,1,2019-03-21 07:15:24
Kitchen,0,2019-03-21 07:17:59
Kitchen,1,2019-03-21 07:18:09
Kitchen,0,2019-03-21 07:40:34
Kitchen,1,2019-03-21 07:42:03
Kitchen,0,2019-03-21 07:44:34
Kitchen,1,2019-03-21 07:48:36
Kitchen,0,2019-03-21 07:55:18
Kitchen,1,2019-03-21 08:22:14
Kitchen,0,2019-03-21 08:24:45
Kitchen,1,2019-03-21 08:40:26
Kitchen,0,2019-03-21 08:42:52
Kitchen,1,2019-03-21 08:43:24
Kitchen,0,2019-03-21 08:54:26
Kitchen,1,2019-03-21 08:54:37
Kitchen,0,2019-03-21 08:57:04
Kitchen,1,2019-03-21 08:57:47
Kitchen,0,2019-03-21 09:00:18
Kitchen,1,2019-03-21 09:01:20
Kitchen,0,2019-03-21 09:10:29
Kitchen,1,2019-03-21 09:12:06
Kitchen,0,2019-03-21 09:14:24
Kitchen,1,2019-03-21 09:15:49
Kitchen,0,2019-03-21 09:18:20
Kitchen,1,2019-03-21 09:18:59
Kitchen,0,2019-03-21 09:23:32
Kitchen,1,2019-03-21 09:23:47
Kitchen,0,2019-03-21 09:28:41
Kitchen,1,2019-03-21 09:58:34
Kitchen,0,2019-03-21 10:01:01
Kitchen,1,2019-03-21 10:01:40
Kitchen,0,2019-03-21 10:28:53
Kitchen,1,2019-03-21 10:32:52
Kitchen,0,2019-03-21 10:37:23
Kitchen,1,2019-03-21 10:38:16
Kitchen,0,2019-03-21 10:40:39
Kitchen,1,2019-03-21 10:40:54
Kitchen,0,2019-03-21 10:43:26
Kitchen,1,2019-03-21 10:44:12
Kitchen,0,2019-03-21 10:46:48
Kitchen,1,2019-03-21 10:47:10
Kitchen,0,2019-03-21 10:49:42
Kitchen,1,2019-03-21 10:49:54
Kitchen,0,2019-03-21 10:52:25
Kitchen,1,2019-03-21 10:53:08
Kitchen,0,2019-03-21 10:58:52
Kitchen,1,2019-03-21 11:08:32
Kitchen,0,2019-03-21 11:10:55
Kitchen,1,2019-03-21 13:56:15
Kitchen,0,2019-03-21 13:58:33
Kitchen,1,2019-03-21 13:59:06
Kitchen,0,2019-03-21 14:01:29
Kitchen,1,2019-03-21 14:09:48
Kitchen,0,2019-03-21 14:12:15
Kitchen,1,2019-03-21 14:12:30
Kitchen,0,2019-03-21 14:18:43
Kitchen,1,2019-03-21 14:24:14
Kitchen,0,2019-03-21 15:18:29
Kitchen,1,2019-03-21 15:18:43
Kitchen,0,2019-03-21 15:21:22
Kitchen,1,2019-03-21 15:26:44
Kitchen,0,2019-03-21 15:29:15
Kitchen,1,2019-03-21 15:29:26
